manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
DHD,MF Twin,7806,https://dhdsurf.com/products/owen-wright-mf-twin-511-117315,Performance Twin,Performance Twin,performance_twin,traditional_fish | performance_shortboard,Twin,moderate,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance twin classification.,"This is one of Owen Wright's MF Twin Fin's from 2026.Basically new, lightly ridden, specs are: 5'11 x 19 3/8 x 2 1/2 @ 31L The MF Twin is a modern performance twin fin developed by Mick Fanning and Darren Handley to deliver more speed, more drive, and more control across a wider range of conditions than a traditional twin. Designed to feel familiar to surfers coming off thrusters, it blends the looseness and speed of a twin with the reliability and predictability of a performance shortboard. This is not a retro fish — it’s a high-performance twin built to be pushed. Ability — Intermediate - ExpertIdeal Wave Size — 2-6ftWave Type — All Conditions We do not offer warranties on these items, and all sales are final. By purchasing, you acknowledge the unique, pre-loved condition of these team-tested boards. For more info on our Ex-Team boards, or to shop more, please visit our Ex-Team Surfboards page.",,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Twin; \bperformance twin\b; \bperformance twin fin\b; twin fin supporting evidence,,
DHD,Mini Twin,7820,https://dhdsurf.com/products/mini-twin-summer-series,Twin Fin,Twin Pin,twin_pin,,Twin,moderate,,Intermediate | Advanced,moderate,high_in_clean_powerful_faces,twin_pin | performance_twin | point_break | alternative,beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | weak_wave,Curated user-friendly twin classification.,The DHD Mini Twin adds a little nostalgia with a modern day twist to your twin fin adventures. Perfect for 1 to 4ft surf the Mini Twin is a twin fin surfboard that's a little shorter and a little rounder than its big brother the DHD Twin Fin. This retro-inspired surfboard comes with reinforced carbon in the fin boxes and tail that will give you plenty of control and strength through your back foot. Ability — Beginner to Advanced Ideal Wave Size — 1-4ft + Wave Type — All Conditions,,,This retro-inspired surfboard comes with reinforced carbon in the fin boxes and tail that will give you plenty of control and strength through your back foot.,,medium,medium,proposed_for_owner_review,True,\btwin[ -]?pin\b,,
DHD,Mini Twin II,7811,https://dhdsurf.com/products/mini-twin-ii,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,beach_break | point_break | reef_break,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Just a heads-up if you're ordering this model: we don’t keep it in stock, so it’ll take 3-4 weeks to deliver while we craft it just for you. Thanks for your patience—good things take time! The Mini Twin II is designed to be surfed 2” shorter than the Mini Twin. Loaded with a wider outline, shallow swallow tail & 2 channels in between the fins makes this board lively & perfect for summer waves. Ability — All Levels Ideal Wave Size — 1-3ft + Wave Type — Beach Break, Point Break, Reef Break",,,swallow tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
DHD,Nexus,7814,https://dhdsurf.com/products/nexus,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,small_wave_shortboard | daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated versatile hybrid classification.,"Info The Nexus is where innovation meets versatility - a hybrid design combining the rail-to-rail ease of the 3DV with the unmatched speed of the Utopia. Built specifically for beach breaks and wave pools, it’s been tested across multiple pools and a variety of small-wave ocean conditions to ensure it performs everywhere. Loved by our team riders in 1–4ft surf, the Nexus gives you instant acceleration, easy paddle-in, and the ability to glide through flat sections while staying tight and reactive in the pocket. If you want explosive small-wave performance in both the ocean and wave pools, this is the board. Ideal Wave Size: 1–4ftBest For: Intermediate to AdvancedWave Type: Beach breaks, Wave Pools",Info The Nexus is where innovation meets versatility - a hybrid design combining the rail-to-rail ease of the 3DV with the unmatched speed of the Utopia.,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b; \bhybrid design\b,,
DHD,Nexus EPS,7813,https://dhdsurf.com/products/sheldon-simkus-nexus-eps-59-113352,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The official DHD product record identifies the Nexus EPS as an EPS version of the Nexus model. Quivrr classifies it conservatively as an all-round hybrid shortboard; construction, size and suitability should be confirmed against the current DHD specifications before choosing it.",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
DHD,Phoenix,7822,https://dhdsurf.com/products/phoenix,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster | Five Fin,moderate,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance daily-driver classification.,Surf the ‘Phoenix’ 2 to 3 inches shorter and 1 to 3 litres more than your everyday shortboard. Ability — Intermediate - Expert Ideal Wave Size — 1-4ft,,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
DHD,Phoenix EPS Swallow Tail,7817,https://dhdsurf.com/products/phoenix-eps-swallow-tail,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,Surf the ‘PHOENIX’ 2 to 3 inches shorter and 1 to 3 litres more than your everyday shortboard. Ability — Intermediate - Expert Ideal Wave Size — 1-4ft,,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
DHD,Phoenix Flight EPS,7810,https://dhdsurf.com/products/phoenix-flight-eps,Step Up,Reef Step Up,step_up,,Thruster,weak,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy step_up.,"Info The Phoenix – Flight is the refined evolution of our best-selling small-wave model, built to make weak surf faster, sharper, and more dynamic. Keeping the original Phoenix DNA—easy paddle-in, instant speed, playful feel—we’ve reworked the outline, rocker, and concaves to push its performance further. With a sleeker nose, a narrowed tail, and a slightly thinner overall profile, the Flight version transitions quicker, turns tighter, and carries more control when the waves step up from knee-high runners to punchier, chest-high sections. Ride it as a thruster, quad, or even a twin—this board is designed to adapt to the day’s conditions and your own style. Ideal Wave Size: 1–3ft (handles up to head high)Skill Level: Intermediate to Advanced","Keeping the original Phoenix DNA—easy paddle-in, instant speed, playful feel—we’ve reworked the outline, rocker, and concaves to push its performance further.",,"Keeping the original Phoenix DNA—easy paddle-in, instant speed, playful feel—we’ve reworked the outline, rocker, and concaves to push its performance further. With a sleeker nose, a narrowed tail, and a slightly thinner overall profile, the Flight version transitions quicker, turns tighter, and carries more control when the waves step up from knee-high runne",,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b,,
DHD,Sandman,7818,https://dhdsurf.com/products/sandman,Small Wave Shortboard,Small Wave Performance,step_up,small_wave_shortboard,Thruster | Five Fin,weak,,Intermediate | Advanced,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated small-wave classification.,"Our goal for the DHD Sandman project was to develop a board that would make surfing easier for the 'normal' person, but also have some versatility to be used as a semi step-up board for the more regular surfer. Ability — Beginner to Intermediate Ideal Wave Size — 1-6ft + Wave Type — All Conditions",,,,,medium,medium,proposed_for_owner_review,True,\bstep[ -]?up\b,,
DHD,SG No.8,7815,https://dhdsurf.com/products/sg-number-8,Step Up,Reef Step Up,step_up,performance_shortboard,Thruster,moderate,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy step_up.,"Built to celebrate Steph’s eighth World Title, the Number 8 is her refined high-performance shortboard — a board shaped from the exact elements she relies on to surf with speed, flow and precision. Inspired directly by Steph’s signature file, it blends a wider “WI Nose” for stability and progression, a narrow round tail for sensitivity, and a reduced tail rocker/concave combo for pure speed. Designed for surfers chasing style, finesse, and that trademark Stephanie Gilmore glide. Surfer Ability: Intermediate – ExpertIdeal Wave Size: 2–6ft WHERE IT SITS IN YOUR QUIVER This is your all-round high-performance shortboard for small-to-good waves — the board you grab when you want to surf fast, clean, and stylish. It suits beachies, points or reefs and sits between your everyday shortboard and your step-up.","Inspired directly by Steph’s signature file, it blends a wider “WI Nose” for stability and progression, a narrow round tail for sensitivity, and a reduced tail rocker/concave combo for pure speed.",,round tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b,,
DHD,Sweet Spot 4.0,7804,https://dhdsurf.com/products/ziggy-mackenzie-sweet-spot-511-97503,Step Up,Reef Step Up,step_up,,Thruster,moderate,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated step-up classification.,"This is one of Ziggy MacKenzie's Sweet Spot step up boards from her 2025 Season. Moderately used, specs are: 5'11 x 16 9/16 x 2 3/16 @ 22.3L The best performing travel board, the ultimate step up! So what’s different from the 3.0? The nose is a touch narrower with more lift, creating less catch up-front when you’re tight in the pocket. A rolled deck provides extra volume in the centre, giving you a lower & more refined rail. The tail has been pulled in, so you can push harder through turns with more manoeuvrability. The 4.0 paddles better, goes faster & can be pushed harder in heavier conditions, when you need it the most! We do not offer warranties on these items, and all sales are final. By purchasing, you acknowledge the unique, pre-loved condition of these team-tested boards. For more info on our Ex-Team boards, or to shop more, please visit our Ex-Team Surfboards page.","A rolled deck provides extra volume in the centre, giving you a lower & more refined rail.",refined rail,"The tail has been pulled in, so you can push harder through turns with more manoeuvrability.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b,,
DHD,The Twin,7819,https://dhdsurf.com/products/twin-fin-summer-series,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,beach_break | point_break | reef_break,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Twin Fin has been Designed for Summer Fun! A little nostalgia with a modern day twist makes this perfect for 1 to 4ft surf. Ability — All Levels Ideal Wave Size — 1-5ft + Wave Type — Beach Break, Point Break, Reef Break",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
