manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Pyzel,Happy Twin,7771,https://pyzelsurf.com.au/products/happytwin,Groveller,Small Wave Performance,groveller,,Thruster | Five Fin,weak,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Mapped from canonical taxonomy groveller.,"The Happy Twin is a modern take on the classic winged swallow twin fin. We have designed it for down the line speed and lightning fast turns, easy paddling and maximum fun.The Happy Twin features a full outline, with a wide point forward, including a single wing right behind the front fins to create a pivot point for snappy turns and plenty of bite.A flatter rocker ensures easy speed and a tonne of glide in weaker, slower surf. The bottom design uses a double concave within a single, blending into a pronounced Vee off the tail for smoother, more seamless rail to rail transitions.The deck has a special, inset double concave shaped into the chest/front foot area that gives it that already ""broken in"" comfortable feeling on your very first surf. it also features an old school ""beak"" nose.A rear fin box (or plug) allows for the use of a stabilizer to add some drive without taking away from the overall feeling of the twins.The Happy Twin is a great addition to your quiver not only smaller surf, but also for a unique fast and free experience in more favorable conditions at nearly all wave types worldwide.We recommend ordering your height or slightly under, around 1"" wider and a touch thicker than your shortboard for a slightly increased overall volume and glide.","We have designed it for down the line speed and lightning fast turns, easy paddling and maximum fun.The Happy Twin features a full outline, with a wide point forward, including a single wing right behind the front fins to create a pivot point for snappy turns and plenty of bite.A flatter rocker ensures easy speed and a tonne of glide in weaker, slower surf. ",,"The Happy Twin is a modern take on the classic winged swallow twin fin. The bottom design uses a double concave within a single, blending into a pronounced Vee off the tail for smoother, more seamless rail to rail transitions.The deck has a special, inset double concave shaped into the chest/front foot area that gives it that already ""broken in"" comfortable ",,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Pyzel,Highline,7788,https://pyzelsurf.com.au/products/highline,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Pyzel Highline is the surfboard you want handy for maximizing your performance, even when the waves are less than perfect. Designed to excel in average-to-good waves, and based on the popular Pyzel 74 model (Dane Reynolds's choice for Stab in the Dark). The Pyzel Highline features: The bottom rocker is medium/high, which generates speed and drive, but still allows the board to be loose and responsive. It has a single concave all the way through. This combination of contours and curves generates lift for quick acceleration, holding speed, and drive. The outline wide point is just back from the centre and it has a pronounced hip that adds drive while creating a pivot point that allows for snappy, vertical surfing. The deck is slightly flatter than other Pyzel boards, with more volume pushed out towards the rail. The rail is refined, not boxy, keeping it sensitive and easy to push through turns. To put it simply the Pyzel Highline is a great high-performance surfboard for good to below-average waves. It will help you make the most of your everyday surfs and elevate your surfing performance. We recommend you ride it at anywhere from an inch under to an inch over your height and at your favourite performance surfboard dims and volume.","The Pyzel Highline features: The bottom rocker is medium/high, which generates speed and drive, but still allows the board to be loose and responsive. The deck is slightly flatter than other Pyzel boards, with more volume pushed out towards the rail.",,"The rail is refined, not boxy, keeping it sensitive and easy to push through turns.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Mid Length Crisis,7790,https://pyzelsurf.com.au/products/mid-length-crisis,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,weak,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"Pyzel's Mid Length Crisis can be a fresh feeling addition to your quiver, and is a great board to have for those of you who want to try a new approach to the same waves you’ve been surfing forever. Jon has been making many different versions of mid-lengths, mostly customs ordered for surfers in Japan, but lately he’s been building this one specific design for a bunch of his friends and a few select customers. The response has been great, so we’ve decided to embrace the movement and offer our version of the mid-length to everyone. Easy paddling, responsive and loose, the Mid Length Crisis has a semi-traditional, wide-point forward outline that is sleek and racey for fast, down-the-line drive, but full-bodied enough to provide added stability and glide in weaker, slower waves. It has a beautiful foil from nose to tail, with a rolled deck that leaves the meat in the middle of the board to help with paddling and nicely thinned out rails for sensitivity and bite. The rocker is a moderate, long, clean curve running from tip to tail without any radical changes or flip. It is designed for fast paddling and to easily generate speed, carry flow, and smooth turning at any speed. The bottom contours are a mild vee with double concave built into it (the old school term is “Spiral Vee”). This basically means that the board has no problem tipping from rail to rail, making smooth transitions t","It has a beautiful foil from nose to tail, with a rolled deck that leaves the meat in the middle of the board to help with paddling and nicely thinned out rails for sensitivity and bite. The rocker is a moderate, long, clean curve running from tip to tail without any radical changes or flip.",,"It has a beautiful foil from nose to tail, with a rolled deck that leaves the meat in the middle of the board to help with paddling and nicely thinned out rails for sensitivity and bite. The rocker is a moderate, long, clean curve running from tip to tail without any radical changes or flip.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Pyzel,Mini Ghost Round,7763,https://pyzelsurf.com.au/products/mini-ghost-round-electralite-eps,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Pyzel's Mini Ghost Round Electralite EPS came to be as a result of working with Koa Smith to build a rippable short, chunky, fun version of one of his favourites, the Ghost. Koa loves riding tiny boards for the smaller days on the North Shore, but we needed to pack more volume into them to make them functional and give them paddle power and stability. We shrunk Koa’s 5’9 Ghost down to a 5’5’’ and to give it more float we widened it up a touch, flattened out the deck and made the rails thicker and more boxy. We also added a modern beak nose to keep even more foam under the chest-area and up into the nose. The volume added is significant - a 5’10’’ Ghost XL is 28.80 liters, while a 5’7’’ Mini Ghost comes in at 28.70 liters! We made a few small changes to the rocker and it comes in either a round tail, or a wider bump squash to make the board very fun in smaller, weaker waves. Overall the best way to describe it is a sort of throwback 80’s looking board with all the added performance features of a modern design. It’s made for high performance ripping, but is also great for less skilled surfers due to the added volume and forgiving ride. Meant to be ridden 3-4 inches shorter, and around the same volume as your normal shortboard, the Mini Ghost will give your surfing a fresh feel and keep you happy in all kinds of conditions and types of waves. Now in Electralite EPS Constructio","We shrunk Koa’s 5’9 Ghost down to a 5’5’’ and to give it more float we widened it up a touch, flattened out the deck and made the rails thicker and more boxy. We made a few small changes to the rocker and it comes in either a round tail, or a wider bump squash to make the board very fun in smaller, weaker waves.",,round tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Pyzel,Mini Ghost Squash,7764,https://pyzelsurf.com.au/products/minighostsquashxlelec,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster | Five Fin,weak,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated step-down Ghost-family classification.,"The Pyzel Mini Ghost Squash came to be as a result of working with Koa Smith to build a rippable short, chunky, fun version of one of his favourites, the Ghost. Koa loves riding tiny boards for the smaller days on the North Shore, but we needed to pack more volume into them to make them functional and give them paddle power and stability. We shrunk Koa’s 5’9 Ghost down to a 5’5’’ and to give it more float we widened it up a touch, flattened out the deck and made the rails thicker and boxier. We also added a modern beak nose to keep even more foam under the chest area and up into the nose. The volume added is significant - a 5’10’’ Ghost XL is 28.80 litres, while a 5’7’’ Mini Ghost comes in at 29.2 litres! We made a few small changes to the rocker and it comes in either a round tail or a wider bump squash to make the board very fun in smaller, weaker waves. Overall the best way to describe it is a sort of throwback 80’s looking board with all the added performance features of a modern design. It’s made for high-performance ripping but is also great for less skilled surfers due to the added volume and forgiving ride. Meant to be ridden 3-4 inches shorter, and around the same volume as your normal shortboard, the Mini Ghost will give your surfing a fresh feel and keep you happy in all kinds of conditions and types of waves.","We shrunk Koa’s 5’9 Ghost down to a 5’5’’ and to give it more float we widened it up a touch, flattened out the deck and made the rails thicker and boxier. We made a few small changes to the rocker and it comes in either a round tail or a wider bump squash to make the board very fun in smaller, weaker waves.",,round tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Pyzel,Next Step,7782,https://pyzelsurf.com.au/products/nextstep,Step Up,Reef Step Up,step_up,,Thruster,powerful,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated step-up classification.,"The Next Step is a great board to have if you like to surf bigger waves than your shorty can handle, just down the road or on your dream surf trip. It surfs loose, like a shortboard, but has the extra paddle-power and hold you need in solid surf. Proven worldwide by the worlds best surfers, at places like Pipeline, Mainland Mexico, Tahiti, Fiji and Western Australia. We recommend that you go anywhere from 2"" to 8"" up from your shortboard, and add at least 1/8"" of thickness (more as you go longer) to help get you in early.It has a lot of rocker for making step drops, a touch of extra thickness through the nose for paddle power, and refined rails to give you control where you need it most, in the barrel. This board is what you need if you want to go bigger.","We recommend that you go anywhere from 2"" to 8"" up from your shortboard, and add at least 1/8"" of thickness (more as you go longer) to help get you in early.It has a lot of rocker for making step drops, a touch of extra thickness through the nose for paddle power, and refined rails to give you control where you need it most, in the barrel.",refined rails,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b; \bsolid surf\b,,
Pyzel,Padillac,7781,https://pyzelsurf.com.au/products/mini-padillac,Semi Gun,Travel Step Up,step_up,daily_driver,Thruster,moderate,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated big-wave board classification.,"The Mini Padillac is a great step-up for people who want a fast paddling and maneuverable board that is stable and easy to ride. It’s made to get you into waves easily and early, and still fit into a curvy, late drop. Some might even even use it as their everyday board. We took our proven Padillac, shrunk it down and then redesigned the front half to help it fit into waves that are less than gigantic. When we shrunk it down, the nose ended up feeling pretty wide and the nose rocker felt a bit flat, so we pulled in the nose width and added a bit more nose rocker. The back ½ of the board is the same, but the changes to the forward ½ allow the boards to fit into a curvier wave face and handle later drops with ease. The Mini Padillac still carries extra volume up under the chest area, but the thickness is hidden away by a nice rolled deck curve and thinned out rails for maximum responsiveness and speed. When you hold it under your arm a 2 ¾’ thick Mini Padillac feels like a 2 ⅜’ thick shortboard! The rocker is a long, continuous curve which helps it ride smooth and consistent without any surprises through big turns. The bottom contour is a gentle Vee with double concave running a light flat Vee through the fins and off the tail. This combo keeps the boards both loose and fast, while further providing stability and drive. The tail is a swallow, which adds a little extra squirt off y","When we shrunk it down, the nose ended up feeling pretty wide and the nose rocker felt a bit flat, so we pulled in the nose width and added a bit more nose rocker. The Mini Padillac still carries extra volume up under the chest area, but the thickness is hidden away by a nice rolled deck curve and thinned out rails for maximum responsiveness and speed.",,"The bottom contour is a gentle Vee with double concave running a light flat Vee through the fins and off the tail. The tail is a swallow, which adds a little extra squirt off your bottom turn and pivot to your top turns.",,medium,high,proposed_for_owner_review,True,\bstep[ -]?up\b; \bsemi[ -]?gun\b,,
Pyzel,Phantom,7787,https://pyzelsurf.com.au/products/phantom-electralite-eps,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver | performance_shortboard,Thruster,powerful,,Intermediate | Advanced | Expert,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Manufacturer calls it a daily driver with a high-performance edge.,"Pyzel's The Phantom is the middle child in the Ghost Family, a step-down version of John John Florence's current favorite model (the Ghost) and designed to be your go-to board for everyday conditions. When we first brought out the Ghost we had no idea that its' unique design would come to be embraced by so many people in so many different types of waves. However, the feedback we kept hearing was that it was best in waves shoulder-high and up, so we looked at making a step-down board that would bring that same feel to the head-high and under days that make up most of our daily surf sessions. The Phantom is a Ghost squashed down, souped up, and with added volume, great for your everyday sessions in less than epic conditions. We left the same Ghost rocker but added more single concave to flatten it out through the center, helping to create speed and flow without taking away from the overall performance or feel of the original design. The added width in the tail and nose create a more parallel, fuller outline that helps keep speed up through slower sections and tight turns. The rails are full but not chunky, giving you more floatation and speed without taking away the sensitivity that we all love in our boards. Best in waist-high to overhead waves of all types the Phantom is your daily driver with a high performance edge. Ride it around your height, a touch wider and about the same","We left the same Ghost rocker but added more single concave to flatten it out through the center, helping to create speed and flow without taking away from the overall performance or feel of the original design. The rails are full but not chunky, giving you more floatation and speed without taking away the sensitivity that we all love in our boards.",,"The Phantom is a Ghost squashed down, souped up, and with added volume, great for your everyday sessions in less than epic conditions. We left the same Ghost rocker but added more single concave to flatten it out through the center, helping to create speed and flow without taking away from the overall performance or feel of the original design.",More forgiving than a true HPSB | Not as narrow or demanding as a comp board,high,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Pyzel,Phantom Round,7797,https://pyzelsurf.com.au/products/phantomround,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"The Phantom is a Step-down version of John John Florences current favourite model, the Ghost. Pyzel's Phantom Round is best in waist-high to slightly overhead waves of all types. It's your daily driver with a high-performance edge! When the Ghost was first released we had no idea that its unique design would come to be embraced by so many people in so many different types of waves. We kept hearing that it worked best in waves shoulder-high and up. Taking this feedback we made a step-down board that would bring that same feel to the head-high and under days that make up most of our daily surf sessions. The Phantom is a squashed down version of the Ghost, souped-up, with added volume, great for your everyday sessions in less than epic conditions. We left the same Ghost rocker but added more single concave to flatten it out through the center, which helps to create speed and flow without taking away from the overall performance or feel of the original design. We added width in the tail and nose to create a more parallel, fuller outline that helps you maintain speed through slower sections and tight turns. The rails are full but not chunky, giving you more floatation and speed without taking away the sensitivity that we all love in our boards.","We left the same Ghost rocker but added more single concave to flatten it out through the center, which helps to create speed and flow without taking away from the overall performance or feel of the original design. The rails are full but not chunky, giving you more floatation and speed without taking away the sensitivity that we all love in our boards.",,"The Phantom is a squashed down version of the Ghost, souped-up, with added volume, great for your everyday sessions in less than epic conditions. We added width in the tail and nose to create a more parallel, fuller outline that helps you maintain speed through slower sections and tight turns.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Pyzel,Phantom Squash,7798,https://pyzelsurf.com.au/products/phantom,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"Pyzel's Phantom Squash is a Step-down version of John John Florences current favorite model, the Ghost. The Phantom is best in waist-high to slightly overhead waves of all types. It's your daily driver with a high-performance edge! When the Ghost was first released we had no idea that its unique design would come to be embraced by so many people in so many different types of waves. We kept hearing that it worked best in waves shoulder-high and up. Taking this feedback we made a step-down board that would bring that same feel to the head-high and under days that make up most of our daily surf sessions. The Phantom is a squashed down version of the Ghost, souped up, with added volume, great for your everyday sessions in less than epic conditions. We left the same Ghost rocker but added more single concave to flatten it out through the center, which helps to create speed and flow without taking away from the overall performance or feel of the original design. We added width in the tail and nose to create a more parallel, fuller outline that helps you maintain speed through slower sections and tight turns. The rails are full but not chunky, giving you more floatation and speed without taking away the sensitivity that we all love in our boards.","We left the same Ghost rocker but added more single concave to flatten it out through the center, which helps to create speed and flow without taking away from the overall performance or feel of the original design. The rails are full but not chunky, giving you more floatation and speed without taking away the sensitivity that we all love in our boards.",,"Pyzel's Phantom Squash is a Step-down version of John John Florences current favorite model, the Ghost. The Phantom is a squashed down version of the Ghost, souped up, with added volume, great for your everyday sessions in less than epic conditions.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Pyzel,Phantom XL,7773,https://pyzelsurf.com.au/products/phantom-xl-electralite-eps,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster,moderate,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated Phantom XL classification for riders needing more support than the standard Phantom.,"Pyzel lists the Phantom XL as the higher-support variant of the Phantom daily-driver family. Quivrr's governed classification records added width and support over the standard Phantom, with a trade-off in responsiveness for lighter or fitter surfers who already fit the standard model naturally.",,,,Adds support and width over the standard Phantom | Can blunt responsiveness for lighter or fitter surfers,high,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Pyzel,Power Tiger,7769,https://pyzelsurf.com.au/products/power-tiger,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Early this winter John John Florence came to me asking for a board that would fit in between the Red Tiger and his Ghost as far as wave size and quality goes. John had already helped me to develop the Red Tiger for performance surfing in smaller and weaker types of waves and we have all seen his amazing surfing on that board. The short story here is that the new Power Tiger is a refined version of the Red Tiger with design changes made to help handle bigger, better, more powerful waves. The Red Tiger is still John’s go-to for slower waves in the head-high and below range, but the Power Tiger fits in perfectly once the surf gets a little bigger, especially when it gets more powerful (thus the name). The main and most obvious difference is in the outline. We pulled in both the nose and the tail which creates more curve in the whole outline which has a huge effect on the way the Power TIger surfs. The narrower tail will hold better at speed while being pushed hard through turns (no sliding out off the bottom), and the extra curve through the tail adds looseness in tighter pockets. The pulled-in nose also allows the board to fit into the curve on hollow, more “cupped out” types of waves without getting caught up. The overall added outline curve makes the board easier to throw up into the lip at speed and keeps it ultra-responsive. Another subtle but important change we made is that","Another subtle but important change we made is that we thinned out the rails on the Power Tiger, which helps let you sink your rail on speedier, more powerful waves without having to worry about too much pushback. The thinner rails also help in knifing into barrels and holding through big carves.",,"We pulled in both the nose and the tail which creates more curve in the whole outline which has a huge effect on the way the Power TIger surfs. The narrower tail will hold better at speed while being pushed hard through turns (no sliding out off the bottom), and the extra curve through the tail adds looseness in tighter pockets.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Pyzel,Power Tiger Grom,7765,https://pyzelsurf.com.au/products/power-tiger-grom-with-pink-spray,Alternative Performance,Alternative Performance,step_up,performance_twin,Twin | Quad,powerful,,Intermediate | Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy youth.,"The Power Tiger is now available in grom sizes. The Power Tiger surfboard is the latest innovation from Pyzel, developed in collaboration with John John Florence. Designed to bridge the gap between the Red Tiger and the Ghost, the Power Tiger is tailored to handle bigger, more powerful waves while maintaining exceptional performance. The Pyzel Power Tiger features; Refined Outline: The Power Tiger features a pulled-in nose and tail, creating more curve in the outline. This adjustment enhances the board's ability to handle speed and tight turns, making it ultra-responsive in more powerful surf. Enhanced Tail Design: The narrower tail holds better at speed and through turns, preventing sliding out off the bottom. The extra curve through the tail adds looseness in tighter pockets. Pulled-in Nose: The refined nose design allows the board to fit seamlessly into hollow, cupped-out waves without catching, providing smooth transitions and control. Thinner Rails: Thinned-out rails improve the board's ability to sink in speedier, more powerful waves, aiding in carving and barrels without pushback. Adjustments in Rocker: An additional 1/8"" of curve through the last 18"" in the tail loosens up the board, enhances rail transitions at speed, and boosts holding ability through turns. The Power Tiger excels when the waves start to get bigger and more powerful, offering a perfect transition from","Thinner Rails: Thinned-out rails improve the board's ability to sink in speedier, more powerful waves, aiding in carving and barrels without pushback. Adjustments in Rocker: An additional 1/8"" of curve through the last 18"" in the tail loosens up the board, enhances rail transitions at speed, and boosts holding ability through turns.",,"Designed to bridge the gap between the Red Tiger and the Ghost, the Power Tiger is tailored to handle bigger, more powerful waves while maintaining exceptional performance. The Pyzel Power Tiger features; Refined Outline: The Power Tiger features a pulled-in nose and tail, creating more curve in the outline.",,medium,high,proposed_for_owner_review,True,\bpowerful surf\b,,
Pyzel,Power Tiger XL,7767,https://pyzelsurf.com.au/products/power-tiger-xl,Groveller,Small Wave Performance,performance_shortboard,groveller,Thruster | Five Fin,weak,,Intermediate | Advanced,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy groveller.,"Silky smooth, even in junk waves, and possibly our fastest board yet, The Red Tiger is John John Florence’s new High Performance Shortboard unlike anything we have released in the past. It is the ultimate performance machine for medium sized, slower, weaker waves, based on John’s simple guidance - make it Fast and Fun. The idea for this board was hatched when John began riding some different ""fun"" boards during some breaks from competing. By far his favorite in the last year has been our new flat rockered, Funformance board, the White Tiger (5'6’""), and he asked me to turn that design into something he could take back on tour to ride when the surf was less than pumping, or on the weaker side. The outline is a touch on the plump side for a HPSB, but the wide point sits a more traditional inch behind center, keeping the emphasis to surfing it off the mid to back half of the board. The wider tail-block squash helps to keep area in the tail which provides lift and drive, and also helps create ""pop"" when going to the air. A moderate hip by the front fins puts a break in the outline to help create a pivot point that allows for tighter radius turns and release in the lip. The rocker and bottom contour is really what sets this board from other boards in this category. It’s our flattest HPSB so far and that rocker translates to easy, consistent speed from the moment you stand up, throug","By far his favorite in the last year has been our new flat rockered, Funformance board, the White Tiger (5'6’""), and he asked me to turn that design into something he could take back on tour to ride when the surf was less than pumping, or on the weaker side. The rocker and bottom contour is really what sets this board from other boards in this category.",,"By far his favorite in the last year has been our new flat rockered, Funformance board, the White Tiger (5'6’""), and he asked me to turn that design into something he could take back on tour to ride when the surf was less than pumping, or on the weaker side. The outline is a touch on the plump side for a HPSB, but the wide point sits a more traditional inch ",,medium,high,proposed_for_owner_review,True,\bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Precious,7776,https://pyzelsurf.com.au/products/precious,Hybrid Shortboard,All Round Daily Driver,daily_driver,hybrid_shortboard,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate,moderate,daily_driver | everyday,alternative | beginner | big_wave | competition | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"Pyzel Surfboards is happy to announce the release of the 3rd addition to their Velocity Project series, the Precious, in collaboration with Jai Glindeman. The Precious model is an easy paddler board that gets up and goes fast and still has a snappy, drivey, high-performance feel to get you the most out of every kind of wave from 1-6ft. The Precious came about when a friend asked Jon for a one-board quiver that he could take around the world and have a good surf on. “One board to rule them all” was the call and thus the name Precious came about (Lord of the Rings nerds will get this, everyone else just don’t worry about it). ""I based it off of the Gremlin since that board is so versatile and fun, but we wanted it to be sleeker, more towards a performance feel with less width and less chunky rails. To do that, and still keep a fair bit of volume in the board, we decided to make it a step-deck. This allowed us to keep some foam in the overall board, but let it have a sensitive, high-performance rail simultaneously. When creating the step-deck it also makes the deck concave, which adds stability and more sensitivity to the design, and it seems to give you a little extra boost of paddle power as a side benefit."" - Jon Pyzel The Pyzel Precious has; A step deck, adding stability, sensitivity and extra paddling power. A flatter entry rocker and subtle curve through the tail for easy ac",flatter entry rocker,,"A flatter entry rocker and subtle curve through the tail for easy acceleration, speed and quick, responsive turning. An ample V running of the wide tailblock that lets it tip onto its rail with ease.",,medium,medium,proposed_for_owner_review,True,\bdaily driver\b; \bone-board quiver\b,,
