manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Chilli,Grom +,8100,https://www.chillisurfboards.com/surfboards/detail.php?id=515&direct=1&region=aus,Alternative Performance,Alternative Performance,performance_twin,,Twin | Quad,weak,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy youth.,"Say hello to our new little friend the new improved Grom Plus. Available in PU and Twin Tech. This board has evolved from a mixture of Project Black models we have made over the years for our team rider Kobi Clements. Kobi has progressed onto high perfor- mance models but the DNA in this board is fast, forgiving and reliable for any grom from the intermediate to advanced level. We have basically squashed the nose and tail slightly together, widened the out- line that brings us a board allowing you to ride 1-3 inches smaller then a regular shortboard. Having width under the front foot with a pulled in squash tail allows for a quick acceleration surfboard but with enough foam to get through those dead sections. Having a more rounded outline (which is the main difference from our pre- vious Grom model) means turning is a lot easier and can take your shredding to the next level also dont be fooled its very user friendly for all ages and levels of surfing. Groms, come and get em. Fin Recommendation: FCS Performer (XS, S or Grom) FUTURES JJF Techflex (Grom or S)",,,squash tail,,medium,medium,proposed_for_owner_review,True,\bperformance twin\b; twin fin supporting evidence,,
Chilli,HKII,8101,https://www.chillisurfboards.com/surfboards/detail.php?id=18184&direct=1&region=aus,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Chilli Surfboards presents the HKII. Seamlessly updating our much-loved Hot Knife, the HKII becomes a well-rounded, step-down shortboard. This board is incredibly user-friendly and exhibits forgiveness across all types of conditions. With the outline still providing the rail-to-rail transitions with ease, the HKII boasts speed and control. Outline The HKII features a classic, slightly fuller shortboard outline in the front. We removed the hip through the fins, creating a more fluid ride rail to rail. This facilitates the straighter rail along the tail, enhancing speed, while a nice pulled in swallow tail allows for tight transitions when the section presents itself. Rocker Profile Continuing from the Hot Knife, the HK2 has a moderately flat entry rocker, transitioning into a smooth exit. The boards primary focus is maintaining its speed over flat sections while also allowing for tight transitions. Contours Continuing with the Hot Knife contours, the HK2 has a single through the nose into a double through the feet, that blends into a vee through the tail. This combo creates a fast board of the take-off that has a super forgiving feeling rail-to-rail and control while you finish your turns. Fin Recommendations To complement this model, the fins should fall in the raked template. Either the Carver family in FCS II, or the Raked family with FUTURES. The AM series works well with ",moderately flat entry rocker,,swallow tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Chilli,Mid Strength,8102,https://www.chillisurfboards.com/surfboards/detail.php?id=7234&direct=1&region=aus,Mid Length,Mid Length,mid_length,performance_mid_length,Single | Two Plus One | Twin,weak,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"James (Chilli) designed this surfboard over the summer of 2018/19 whilst he had a niggling knee injury and couldnt surf to his full ability on his standard shortboard. I just wanted something that paddled easy, catches waves and surfed without too much effort, so the Mid Strength was created. Essentially, this is a performance mid-length that should be a consideration for anyone who can competently stand and navigate along a wave. OUTLINE: Outline has a full-ish nose to help with paddling. This flows down to an accentuated curve between your feet and into the back third of the board where the business gets done. The soft round tail intentionally creates a very forgiving and smooth turning arc for a longer board. ROCKER: Turning and holding a rail on a bigger board must feel effortless, so Chilli combined a lower entry with a medium exit rocker out the tail. The aim here was to create a fast paddler that would pick up waves with minimal effort and still feel reactive on the turns. CONTOURS: Slight single concave for speed up the front blending to a deep single/double concave through the side fins to loosen it up under the rear foot. An effortless combination in this mid-length model thats sensibly related to a mid strength beer; all the fun with half the effort! PERFORMANCE: Getting a little older, maybe not as fit, or your surf time has simply decreased? Sometimes you just ",lower entry with a medium exit rocker,,round tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Chilli,Middy,8103,https://www.chillisurfboards.com/surfboards/detail.php?id=12563&direct=1&region=aus,Mid Length,Mid Length,mid_length,performance_mid_length,Single | Two Plus One | Twin,weak,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated versatile mid-length classification.,"After numerous custom orders, were now offering the Mid Strength in a smaller size range from 64 down to 510. Like the Mid Strength, the paddling power of the Middy is unmatched with plenty of volume under your chest. The more compact length of the Middy now allows an even more heighten level of performance. Stand on the tail and the Middy turns on a dime, shift your weight forward and youll be flying down the line! James (Chilli) designed this surfboard over the summer of 2018/19 whilst he had a niggling knee injury and couldnt surf to his full ability on his standard shortboard. I just wanted something that paddled easy, catches waves and surfed without too much effort, so the Mid Strength was created. Essentially, this is a performance mid-length that should be a consideration for anyone who can competently stand and navigate along a wave. OUTLINE: Outline has a full-ish nose to help with paddling. This flows down to an accentuated curve between your feet and into the back third of the board where the business gets done. The soft round tail intentionally creates a very forgiving and smooth turning arc for a longer board. ROCKER: Turning and holding a rail on a bigger board must feel effortless, so Chilli combined a lower entry with a medium exit rocker out the tail. The aim here was to create a fast paddler that would pick up waves with minimal effort and still feel",lower entry with a medium exit rocker,,round tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Chilli,Mini Bird,8104,https://www.chillisurfboards.com/surfboards/detail.php?id=639&direct=1&region=aus,Softboard,Softboard,softboard,,Thruster,weak,,Beginner | Progressing,high,entry_level,softboard | beginner,alternative | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy softboard.,"The bird collection grows. This one is for the groms, it covers all levels of surfer. Absolutely perfect for anyone starting out and looking for the transition from a softboard or mini mal to there first surfboard that will allow them to progress there performance. The other end of the scale is its a performance board for the intermediate to excellent surfers to have a lot of fun on. Drop 2-3 inches from your Grom + / Spawn Mini and you got yourself a small wave ripper. The Rare Bird is our most populer surfboard in all conditons, loved by all levels of surfer. Neat thumb tail, thruster set up, paddle power under the chest but performance off the back foot. The outline is curvey and the rocker is low, these two features combined create an outline to turn tight off and low rocker to gain speed. This thing absolutely flys!","The outline is curvey and the rocker is low, these two features combined create an outline to turn tight off and low rocker to gain speed.",,thumb tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Softboard; \bsoft ?board\b,,
Chilli,Peppa Twin,8105,https://www.chillisurfboards.com/surfboards/detail.php?id=12841&direct=1&region=aus,Performance Twin,Performance Twin,performance_twin,,Twin,moderate,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance twin classification.,"The Peppa Twin is the result from 18 months of R&D fine tuning through our 'Project Black' program testing and tweaking various rockers, outlines and bottom contours with staff and team to create our new top of the line and incredibly user-friendly performance twin fin. Delivering a board that elevates your wave count, generates speed and is an easy to ride twinny that covers a range from 2ft to 6ft surf, both frontside and backside for intermediate and advanced surfers. This board does most of the work for you. The Peppa Twin surfs smarter, not harder! ROCKER: The rocker is moderate on the entry into a balanced curve in the middle and a relatively flat exit, just enough on both ends to fly down the line when you put the pressure on the front foot and release through turns when the pressure is shifted to the back foot. The sweet spot in this board is large. BOTTOM CONTOUR: Relatively flat bottom 2/3's of the board. The bottom 1/3 features vee bottom out through the fins allowing for easy rail-to-rail transition. Fast and forgiving are two words that sums up the bottom contours. OUTLINE: The top 2/3's of outline is just wide enough in all the right spots = stable, forgiving with paddle power for increased wave count. The tail (the business end) comes down into a medium width swallow tail that will hold when pushed hard. This board is very balanced at both ends to suit performanc","The Peppa Twin is the result from 18 months of R&D fine tuning through our 'Project Black' program testing and tweaking various rockers, outlines and bottom contours with staff and team to create our new top of the line and incredibly user-friendly performance twin fin. ROCKER: The rocker is moderate on the entry into a balanced curve in the middle and a rel",,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Twin; \bperformance twin\b; \bperformance twin fin\b; twin fin supporting evidence,,
Chilli,Piña Colada,8106,https://www.chillisurfboards.com/surfboards/detail.php?id=640&direct=1&region=aus,Groveller,Small Wave Performance,groveller,,Thruster | Five Fin,weak,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Curated weak-wave groveller classification.,"The piña colada // is a sweet cocktail made with rum, cream of coconut, and pineapple juice, served blended or shaken with ice. It may be garnished with a pineapple wedge and a novelty umbrella. Just as tasty as the drink itself this new board is designed to put the fun back into summer slush, point breaks and if you dress it with the right fins almost all conditions. Its got area through the whole body of the board making the deck flat but nice and low in the rail line. The wide nose is for paddling and pushing through flat sections. The tail end is heavily inspired from the classic twin fin era. Single flyers level with the side fins creating the break in the outline and allows curve into the narrower swallow tail so it can perform in the pocket. The ultimate blend! We recommend riding it 3-4 litres more then your desired volume or dropping 3-5 inches from your desired shortboard.",Its got area through the whole body of the board making the deck flat but nice and low in the rail line.,,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Chilli,Rare Bird EVO,8107,https://www.chillisurfboards.com/surfboards/detail.php?id=22006&direct=1&region=aus,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Reviewed forgiving hybrid relationship.,"The Rare Bird, Chilli's best all round surfboard. Just got a upgrade! Stepping up a level in all-round surf performance. Introducing the Rare Bird Evolution. Building on the success of the original Rare Bird, the Rare Bird Evolution takes everything you loved and refines it for an even better surfing experience. We've fine tuned the design to enhacne speed, control and versatility, making it the perfect upgrade for any conditions. Maintaining the single-to-double concave and slight vee through the tail for smooth railto-rail transitions, weve also adjusted the outline for increased maneuverability and flow in both small waves and bigger swells. With a slightly more refined rail and a modernized pulled-in thumb tail, the Evolution offers more precision without sacrificing the forgiving nature of its predecessor. This five-fin setup remains, ensuring maximum adaptability, whether youre carving in small surf or tackling overhead barrels. For the best performance, ride the Rare Bird Evo the same length as your previous version, or 2-4 inches shorter than your standard shortboard. Its the perfect progression between your BV2 and SHORTIE models, delivering more drive, speed, and all-around fun.","Maintaining the single-to-double concave and slight vee through the tail for smooth railto-rail transitions, weve also adjusted the outline for increased maneuverability and flow in both small waves and bigger swells. With a slightly more refined rail and a modernized pulled-in thumb tail, the Evolution offers more precision without sacrificing the forgivin",refined rail,thumb tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Chilli,Rare Bird EVO TT,8108,https://www.chillisurfboards.com/surfboards/detail.php?id=23647&direct=1&region=aus,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,powerful,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"The Rare Bird, Chilli's best all round surfboard. Just got a upgrade! Stepping up a level in all-round surf performance. Introducing the Rare Bird Evolution. Building on the success of the original Rare Bird, the Rare Bird Evolution takes everything you loved and refines it for an even better surfing experience. We've fine tuned the design to enhacne speed, control and versatility, making it the perfect upgrade for any conditions. Maintaining the single-to-double concave and slight vee through the tail for smooth railto-rail transitions, weve also adjusted the outline for increased maneuverability and flow in both small waves and bigger swells. With a slightly more refined rail and a modernized pulled-in thumb tail, the Evolution offers more precision without sacrificing the forgiving nature of its predecessor. This five-fin setup remains, ensuring maximum adaptability, whether youre carving in small surf or tackling overhead barrels. For the best performance, ride the Rare Bird Evo the same length as your previous version, or 2-4 inches shorter than your standard shortboard. Its the perfect progression between your BV2 and SHORTIE models, delivering more drive, speed, and all-around fun.","Maintaining the single-to-double concave and slight vee through the tail for smooth railto-rail transitions, weve also adjusted the outline for increased maneuverability and flow in both small waves and bigger swells. With a slightly more refined rail and a modernized pulled-in thumb tail, the Evolution offers more precision without sacrificing the forgivin",refined rail,thumb tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Chilli,SHORTIE,8109,https://www.chillisurfboards.com/surfboards/detail.php?id=15019&direct=1&region=aus,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Shortie is a new shortboard by James 'Chilli' Cheal. As described by Jack Robbo from the 2021 Stab In The Dark, ""this board is easy to ride. You don't have to think, you just jump on it and surf."" Our new performance driver packs high-performance surfing into a forgiving shortboard that caters to intermediate and advanced surfers. The Shortie was refined throughout 2021 with Adriano de Souza (and Chilli team riders) during his final year on the WSL championship tour, and James saw it a fit for this year's Stab In The Dark with Jack Robinson. James had 'user friendly' mixed with 'high performance' in his brief. He went to work combining a balanced rocker from nose to tail (creating a wide generous sweet spot), a moderate single concave (speed generating with drive), and a semi-rounded pin tail (control in the pocket at high speed). This created a forgiving performance shortie that is easy for surfers to jump on and immediately gel with (the most challenging part of Stab In The Dark, no second chances!). The generous sweet spot is the product of a unique extra bit of foam designed into the stringer line, making it an excellent paddler. You may notice the thickness in the dimensions compared to the length and width seems a bit high, but this strategic design concept creates a board that allows you to surf without thinking too much. The thickness is balanced out by a medium per","He went to work combining a balanced rocker from nose to tail (creating a wide generous sweet spot), a moderate single concave (speed generating with drive), and a semi-rounded pin tail (control in the pocket at high speed). The thickness is balanced out by a medium performance rail, allowing full control when surfed in critical parts of the wave.",,rounded pin tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Chilli,SHORTIE SQUASH,8110,https://www.chillisurfboards.com/surfboards/detail.php?id=16865&direct=1&region=aus,High Performance Shortboard,Competition HPSB,performance_shortboard,daily_driver,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Shortie Squash by James Cheal is a high-performance shortboard designed for intermediate and advanced surfers who want a forgiving board that can handle a range of conditions. This board has been refined and tested by Chilli team riders, including Adriano de Souza, during his final year on the WSL championship tour and more recently Jack Robbo in 2022 Stab In The Dark. The Shortie Squash has a balanced rocker from nose to tail that creates a wide, generous sweet spot, making it easy for surfers to jump on and immediately gel with. The moderate single concave generates speed and drive, while the squash tail provides control in the pocket at high speed and forgiveness out of the face. This combination creates a forgiving shortboard that is perfectly added to the quiver as your new daily driver. The board features a unique extra bit of foam designed into the stringer line that makes it an excellent paddler. Despite its thickness, the Shortie Squash has a medium performance rail that allows for full control when surfed in critical parts of the wave. The Shortie Squash fits into the Chilli range as a good wave driver for 3-6 feet surf, making it an excellent choice for surf trips overseas, winter surfing, or when the waves are pumping at home. Available in a range of volumes, this board is perfect for intermediate to advanced surfers looking for a forgiving high-performance shor","The Shortie Squash has a balanced rocker from nose to tail that creates a wide, generous sweet spot, making it easy for surfers to jump on and immediately gel with. Despite its thickness, the Shortie Squash has a medium performance rail that allows for full control when surfed in critical parts of the wave.",,squash tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Chilli,SHORTIE YOUTH,8111,https://www.chillisurfboards.com/surfboards/detail.php?id=16860&direct=1&region=aus,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Shortie Youth based off the Chilli's most recent performance shortboard the SHORTIE for smaller people who rip! James scaled down the dimensions and added a squash tail to suit grommets from 35kgs to 60kgs and who want to take their surfing to the next level whether intermediate or advanced, this board shreds! As described by Jack Robbo from the 2022 Stab In The Dark, ""this board is easy to ride. You don't have to think, you just jump on it and surf."" Our new performance driver packs high-performance surfing into a forgiving shortboard that caters to intermediate and advanced surfers. The Shortie was refined throughout 2021 with Adriano de Souza (and Chilli team riders) during his final year on the WSL championship tour. James had ""user friendly"" mixed with ""high performance"" in his brief. He went to work combining a balanced rocker from nose to tail (creating a wide generous sweet spot), a moderate single concave (speed generating with drive), and a semi-rounded pin tail (control in the pocket at high speed). This created a forgiving performance shortie that is easy for surfers to jump on and immediately gel. The Shortie fits into the Chilli range as a good wave driver for 2-6 feet. Recommended for the upper end of intermediate to advanced groms. Revamped colour Chilli 'shadow' Peppa logos with rail sprays to match, 3 colours to choose from.","He went to work combining a balanced rocker from nose to tail (creating a wide generous sweet spot), a moderate single concave (speed generating with drive), and a semi-rounded pin tail (control in the pocket at high speed). Revamped colour Chilli 'shadow' Peppa logos with rail sprays to match, 3 colours to choose from.",,squash tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Chilli,Sugar,8112,https://www.chillisurfboards.com/surfboards/detail.php?id=4050&direct=1&region=aus,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,moderate,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated modern fish classification.,"Need to sweeten your quiver? The Sugar twin fin is Chillis latest candy, combining a retro look with a modern twist. The Sugars straight outline loves to draw long, fast lines and is not shy off the lip. Lets break it down:  The beak nose allows foam through the top end of the board for paddle power and a really nice foiled out tail in the bottom end for performance.  Low rail to bite the waves surface.  A 3.5 inch deep swallow/fish tail, with width for speed in flat sections  The fin position is a traditional twin fin set-up designed for large style twin fins or twin keels.", Low rail to bite the waves surface.,Low rail,"Lets break it down:  The beak nose allows foam through the top end of the board for paddle power and a really nice foiled out tail in the bottom end for performance.  A 3.5 inch deep swallow/fish tail, with width for speed in flat sections  The fin position is a traditional twin fin set-up designed for large style twin fins or twin keels.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b; \bmodern fish\b,,
Chilli,Volume II,8113,https://www.chillisurfboards.com/surfboards/detail.php?id=6624&direct=1&region=aus,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated accessible hybrid daily driver.,"James has designed countless boards for WQS surfers over the years, where surfing at the highest level in below average wave conditions is the aim of the game! This is where the Volume II originated. Over time, James ever so slightly modified the Spawn, the performance board preferred by our team at the time. He added volume throughout and slightly flattened the rocker and the bottom contour has a double concave through the fins ..the result; a trusted, fast, no frills all round shortboard that excels in 1-4 foot conditions. CONTOUR: A single concave starting 12 cm down from the nose and runs down to just above the side fins. It then has a slight double concave (allowing for the perfect amount of release) through the side fins then back to a single exit through the tail. ROCKER: A normal entry through to a flat/moderate exit allowing for maximum speed. The volume holds throughout the board with plenty under the chest for optimal paddle power if the conditions are weaker. A medium to slightly lower rail provides a forgiving ride, but with enough hold so you can trust it in more critical sections on the wave. We recommend riding the Volume II anywhere from 1  2 inches below your more performance orientated shortboard. Fin Recommendations: FCS II - Accelerator or Performer family FUTURES  AM family","He added volume throughout and slightly flattened the rocker and the bottom contour has a double concave through the fins ..the result; a trusted, fast, no frills all round shortboard that excels in 1-4 foot conditions. ROCKER: A normal entry through to a flat/moderate exit allowing for maximum speed.",,It then has a slight double concave (allowing for the perfect amount of release) through the side fins then back to a single exit through the tail.,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
