manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Rusty,Dozer,7914,https://rustysurfboards.com/collections/dozer,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"This is the high-performance shortboard that eats mediocre waves for breakfast, lunch, and dinner. It packs about as much volume as possible into the shortboard outline, with a couple unique tweaks that keep it lively. It's the chine in the rail near the forward fins and the accentuated ""V"" through the tail that really keep this board ahead of the pack. Ride it three to five inches smaller than your regular shortboard, and in anything knee to head high.","It's the chine in the rail near the forward fins and the accentuated ""V"" through the tail that really keep this board ahead of the pack.",,"It's the chine in the rail near the forward fins and the accentuated ""V"" through the tail that really keep this board ahead of the pack.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Rusty,Dwart,7915,https://rustysurfboards.com/collections/dwart,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,moderate,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated alternative fish-hybrid classification.,"The Dwart is a highly versatile and performance-driven surfboard design. The name ""Dwart"" originates from ""Double Winged and Rounded Tail"" defining the board's all-around capabilities. Engineered to be the go-to board for 90% of the waves we surf, the Dwart boasts a high-volume design, allowing it to be ridden 4-6"" shorter than traditional shortboards. The Dwart offers effortless wave-catching and impressive speed, due to its minimal rocker and fairly thick profile. A fuller rail, transitions into a foiled-out tail offering maximum backfoot leverage. The Dwart features a relatively flat rocker, transitioning into a slight single concave at the middle, evolving into a defined double concave and flat out the tail. Dwart's distinctive double-winged tail provides a skatey feel while maintaining control in larger waves. With a versatile 5-fin setup, you can easily switch fin configurations based on varying conditions. Suitable for surfers of all levels, this board promises fun.","The Dwart offers effortless wave-catching and impressive speed, due to its minimal rocker and fairly thick profile. A fuller rail, transitions into a foiled-out tail offering maximum backfoot leverage.",,"The name ""Dwart"" originates from ""Double Winged and Rounded Tail"" defining the board's all-around capabilities. A fuller rail, transitions into a foiled-out tail offering maximum backfoot leverage.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Rusty,Dwart Too,7916,https://rustysurfboards.com/collections/dwart-too,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"We can't really build a ""better Dwart,"" in fact plenty of people have tried and failed. Yet, with so many satisfied repeat customers we decided it was time to expand the family… Introducing the Dwart Too. The Dwart Too redirects the original mission a little bit, and refines a well-tuned machine into a precision alternative. It performs well in average conditions from knee high to overhead. We gave it a squash tail, which increases the surface area in the tail and translates to more acceleration out of the turn. We then narrowed the nose slightly, which allows the board to enter a turn faster. We increased the tail rocker a little, which makes the board turn tighter and we thinned, or foiled, the rails out to increase the hold and sensitivity at higher speeds. We also reconfigured the double concaves in the tail to create a more positive feel in a turn. Want to get something new and fresh under your feet? Positive, responsive, loose, fast and free? The Dwart Too is the board for you.","We increased the tail rocker a little, which makes the board turn tighter and we thinned, or foiled, the rails out to increase the hold and sensitivity at higher speeds.",,squash tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Rusty,Egg,7917,https://rustysurfboards.com/collections/egg,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"The eGG is something that comes deep from Rusty's roots. He's been shaping eggs since his early shaping days at G+S in 1972. As he developed his own style shaping, his eggs followed and developed their own direction.",,,"He's been shaping eggs since his early shaping days at G+S in 1972. As he developed his own style shaping, his eggs followed and developed their own direction.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Rusty,Egg Not,7918,https://rustysurfboards.com/collections/egg-not,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"Simply put, the Rusty Surfboards Egg Not is a squash tail version of our mid-length board, the eGG. With the increasing popularity of mid-lengths, we decided it was more or less a given that we offer a squash tail mid-length board.",,,squash tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Rusty,El Dorado,7919,https://rustysurfboards.com/collections/el-dorado,Longboard,Longboard,longboard,,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"The El Dorado is our all-around performance longboard that has evolved from years of rider feedback. El Dorado is a blend between the Utility and the Noserider. The board allows you to set it on rail, turn, trim and ride the nose or just catch anything. The bottom has a slight concave in the nose, flat through the midsection, ultimately blending into a flat panel vee. Blending its classic longboard rocker with modern rails gives you the ability to explore new lines with confidence and style. If you are looking for control with versatility, this is the board.","The board allows you to set it on rail, turn, trim and ride the nose or just catch anything. Blending its classic longboard rocker with modern rails gives you the ability to explore new lines with confidence and style.",,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b; \bnose ?rid,,
Rusty,Enough Said,7920,https://rustysurfboards.com/collections/enough-said,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,powerful,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Enough Said was first developed with Josh Kerr over ten years ago. It was, and still is, a very popular design. It is a thumb tail performance shortboard that goes well in chest high to overhead surf. It features a fairly relaxed proven nose rocker and a heavy single concave in the back half of the board. The tail rocker is slightly lower to accommodate the heavy concave. There is slightly less volume under the chest to minimize the swing weight. This board is designed to have a fairly tight, smooth, turning radius and react quickly in the pocket when you need it most due to the extra bit of tail curve and the elliptical tail. Although it is over ten years old, it's still a very valid HPSB (high performance short board) design.",It features a fairly relaxed proven nose rocker and a heavy single concave in the back half of the board. The tail rocker is slightly lower to accommodate the heavy concave.,,thumb tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Rusty,Express,7921,https://rustysurfboards.com/collections/express,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,Rusty's official Express page publishes a size run from 6'0 to 8'0 with progressively higher volume. Quivrr therefore treats it as a mid-length direction and keeps the review focused on the published size range; detailed riding claims should be checked against current Rusty guidance.,,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Rusty,Fish Quatro,7922,https://rustysurfboards.com/collections/fish-quatro,Performance Fish,Performance Fish,performance_fish,traditional_fish,Twin | Quad,moderate,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated modern fish classification.,"The Fish Quatro opens up the performance window of the traditional fish while keeping the basic fish values, speed and floatation intact. Combining a full rail and outline, with a single to double concave bottom with V off the tail gives this board more skate, flow, vertical performance, and tighter arcs than any fish. This unique model is also available with a concave deck that more than makes up for the decreased width. Every quiver needs a Fish!","Combining a full rail and outline, with a single to double concave bottom with V off the tail gives this board more skate, flow, vertical performance, and tighter arcs than any fish.",full rail,"The Fish Quatro opens up the performance window of the traditional fish while keeping the basic fish values, speed and floatation intact. Combining a full rail and outline, with a single to double concave bottom with V off the tail gives this board more skate, flow, vertical performance, and tighter arcs than any fish.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b; \bmodern fish\b; fish in model name,,
Rusty,Hatchet,7923,https://rustysurfboards.com/collections/hatchet,Groveller,Small Wave Performance,groveller,traditional_fish | daily_driver,Thruster | Five Fin,weak,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Mapped from canonical taxonomy groveller.,"The Hatchet is a groveler with high performance characteristics. The Hatchet has a semi-fishy outline and the nose and tail are a bit narrower than a traditional fish. The Hatchet has a fuller template with a five fin set up. The board has great planing over flat sections on the wave. The Hatchet has a low rocker throughout the bottom, with a single concave at the front foot moving towards a double concave in the fin area and a slight vee at the end of the tail. It is easy to surf, easy to catch waves and easy on the maneuvers. A great everyday board!","The Hatchet has a low rocker throughout the bottom, with a single concave at the front foot moving towards a double concave in the fin area and a slight vee at the end of the tail.",,"The Hatchet has a semi-fishy outline and the nose and tail are a bit narrower than a traditional fish. The Hatchet has a low rocker throughout the bottom, with a single concave at the front foot moving towards a double concave in the fin area and a slight vee at the end of the tail.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Rusty,Heckler,7924,https://rustysurfboards.com/collections/heckler,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,weak,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"The Heckler is a Fish with some new ideas. We've utilized a ""fishy"" outline with a shallow dovetail and pronounced wing to produce a lightening fast small wave wonder. The proven Venturi bottom design that has been so well received on two of our other models. The Rooster and The Hustler, adds a new dimension for fishing and Fish lovers.",,,"We've utilized a ""fishy"" outline with a shallow dovetail and pronounced wing to produce a lightening fast small wave wonder.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Rusty,Hustler,7925,https://rustysurfboards.com/collections/hustler,Daily Driver,All Round Daily Driver,daily_driver,,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate,moderate,daily_driver | everyday,alternative | beginner | big_wave | competition | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated forgiving everyday classification.,"The Hustler is considered by many to be that magical board. Its 7 parts short board, 3 parts fish, and 100 % Hustler. A fuller outline with a lower rocker throughout = Pure Speed. Venturi bottom provides lift, maneuverability, and control. The low rocker all the way through maximizes surface area and makes for quick paddling and a fast ride. Throw it all together with a master's touch and the result is a turbo-charged, high performance board that feels like its working hard for you, and is always ready to rock. Hence, the Hustler.",A fuller outline with a lower rocker throughout = Pure Speed. The low rocker all the way through maximizes surface area and makes for quick paddling and a fast ride.,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Daily Driver; \bdaily driver\b,,
