manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Lost,Formula 1 Squash,7845,https://lostsurfboards.com.au/products/formula-1-squash,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Based off Cole Houshmand's 2025 Brazil WCT-winning board. A board he rode to multiple big finishes last season, which has already gained popularity among many more team riders in everyday competition-type surf. The Formula-1 was originally a model made popular by Julian Wilson 15 years ago. We pulled a couple of Julian's boards out of storage and cut the boys loose on them at Lowers. The boys were frothing… inspiring a re-build. Loosely based off the AKU files from a pair of Julian Wilson's F1 squash tails from 2011, namely his magic Lowers ""Clown"" board. We completely updated the F1 and brought it back to life — first testing under the feet of Cole Houshmand, who ripped it to big scores in El Salvador and Lowers comps, then went on to win the Saquarema CT event in Brazil. Among the first few made, we built a 6'2.5 19.63 2.63 34-liter beast for Cole.He rode his first one to great success in multiple WSL events—El Salvador, Lowers, and finally winning the WCT event in Brazil, beating none other than best buddy Griffin Cola in the final. In relation to the Driver 3.0 Squash : The new F1 is more ""set back"" in both outline and rail-line rocker. The nose is a bit narrower at 12"" and 24"", with the wide point a bit further back, featuring more hip in the outline and a wider tail block. The F-1 features a fairly thick centerline, with a vee-deck tapering to rails that are a bit more fu","In relation to the Driver 3.0 Squash : The new F1 is more ""set back"" in both outline and rail-line rocker. The F-1 features a fairly thick centerline, with a vee-deck tapering to rails that are a bit more full and forgiving.",,"Loosely based off the AKU files from a pair of Julian Wilson's F1 squash tails from 2011, namely his magic Lowers ""Clown"" board. In relation to the Driver 3.0 Squash : The new F1 is more ""set back"" in both outline and rail-line rocker.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Glydra,7846,https://lostsurfboards.com.au/products/glydra,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,weak,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"GLYDRA came to life as an idea from one of our partner retailers in New Jersey. While visiting and chasing hurricanes, in summer 2020, we spent an afternoon surfing with the crew from Heritage Surfboards. They mentioned the popularity of our recently released HYDRA. A small wave sea monster/miniscule-wave weapon that was catching on in their typically tiny surf. They talked about the growing interest and acceptance of the Mid-Length genre' sweeping the nation. More Info ""Hey Matt, you know what would be sick? A HYDRA stretched out to a mid-Length…Across between your SMOOTH OPERATOR and HYDRA. Kind of a Mid-Length fish type of thing. That wide HYDRA tail on a Mid-Length would be great around here.""- Kev Mo (Heritage). Seemed like a fine idea to me. Returning home, I started developing the design, knowing I wanted it free and loose on the face and not too linear or horizontal. A significantly longer board that would get up n go, could be moved up and down the wave, change directions quickly and feel ""loose"" in sub-par surf. A board that paddles and trims like an elongated glider, remains free and turns easily on the face and can even do full rail cutbacks in lifeless surf. A mid-length Glider version of HYDRA…both functional and beautiful…and exude style. To be ridden about 12"" longer than you would HYDRA or other Fish, or even 12"" taller than your own height, depending on skill ","A board that paddles and trims like an elongated glider, remains free and turns easily on the face and can even do full rail cutbacks in lifeless surf.",full rail,GLYDRA came to life as an idea from one of our partner retailers in New Jersey. They talked about the growing interest and acceptance of the Mid-Length genre' sweeping the nation.,,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Lost,Hydra,7847,https://lostsurfboards.com.au/products/hydra,Groveller,Small Wave Performance,groveller,,Thruster | Five Fin,weak,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Curated weak-wave speed classification.,"HYDRA- Short and wide, with effortless glide. The HYDRA will fly when other boards leave you dry. The HYDRA is the ultimate minuscule wave monster, melding more than 25 years of developing small wave fish and mini wave hybrids. The HYDRA implements proven design details from a myriad of models like the Puddle Jumper, Bottom Feeder, Pelagic, and most recently the RNF-Retro. Built around an overall low rocker paired to an almost traditional 'fish' outline, this little sea monster is a mini-wave weapon. It features multiple magic making design elements which bring The HYDRA to life. On the outline, we've continued with the snowboard influenced 'Pelagic' side cut outline. From our original Pelagic, to the RNF-Retro and on to the new SWORD-FISH, every board featuring this outline has worked above expectations. It noticeably locks into the wave during carves and shortens the radius of turns while both gaining speed and maintaining control (ie: not sliding or skipping out). The bottom contours feature a unique double concave, chined 'Hydra-hull', A design I first learned from Jim Fuller, in the mid 8's and is featured in our classic Bottom Feeder model. A similar style of 'hull' was also designed, popularized and perfected by Bill Stewart as the 'Hydro-Hull' for decades. Like a single concave; It allows the use of more curve through the rocker (which makes proper turning and vertical ","Built around an overall low rocker paired to an almost traditional 'fish' outline, this little sea monster is a mini-wave weapon. Like a single concave; It allows the use of more curve through the rocker (which makes proper turning and vertical surfing a lot easier) by cutting through and adding lift and speed.",,"The HYDRA is the ultimate minuscule wave monster, melding more than 25 years of developing small wave fish and mini wave hybrids. The HYDRA implements proven design details from a myriad of models like the Puddle Jumper, Bottom Feeder, Pelagic, and most recently the RNF-Retro.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Lost,Lazy Toy,7848,https://lostsurfboards.com.au/products/lazytoy,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Designed to keep you surfing everyday in all conditions, the Lost Lazy Toy will get you stoked again on surfing, the extra volume and width through the board will help you paddle onto waves easier. The Lazy Toy will help make every session fun with a smooth outline that's fast and doesn't sacrifice performance on the wave face. The Lazy Boy is part of the Lost Domesticated Series, designed as a fun yet performance focused hybrid. The Lazy Toy has the tried and tested bottom curves and rocker from the Lost Bottom Feeder, yet the full outline gives the board a big sweet spot in regards to foot placement, this model can be surfed on rail. Fun performance surfing the Lazy Toy or Lazy Boy has been designed as an easy surfer for a range of waves. It can be surfed from small weak waves to head high mushy waves, with easy entry and trimming speed to make sections and fly down the line.","The Lazy Toy has the tried and tested bottom curves and rocker from the Lost Bottom Feeder, yet the full outline gives the board a big sweet spot in regards to foot placement, this model can be surfed on rail.",,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Little Wing,7849,https://lostsurfboards.com.au/products/lost-little-wing,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,weak,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"A short and sweet, psychedelic treat, from the mad mind of Mason Ho. The Little Wing is a playful performance shortboard, focused on fun, every day, small to mid-sized surf. Derived from one of our classic small wave boards, The Baby Buggy, Little Wing is a Mason tinged, direct descendant to that one time wildly popular board. Designed and developed at his Psychedelic Majesties request, we started with one of Mason's favourite, 5'6"" Baby Buggy's and built out from that chassis, retaining much of the elements that brought its small wave liveliness and re-worked it into something new and magical. The Little Wing experience features: A short, wide outline with plenty of speed generating and lift producing surface area A full, forgiving nose and noticeable ""hip"" in the waist of the tail, which is wide and curvy at the front fins, but pulled in behind the rear fin, adding more precision cornering. Low, speedy entry rocker, for fast, out of the gate, down the line speed. Relaxed curve through the centre and a fair bit of tail lift, for quick release snappiness too. Soft, round, forgiving rails, upfront and through the centre, tapering into fast, hard edges and a thin boxy tail. A deep concave through the centre of the board and an even more pronounced double concave through the fins. The deepest overall concave in our line of performance boards. The concave creates lift and pop, brin",A low speedy entry rocker and plenty of rocker in the tail for quick release snappiness. A rolled deck carries thickness through the center line and makes for lower volume knifey but soft forgiving rails.,forgiving rails,A full forgiving nose and noticeable hip in the tail which is wide at the fins but pulled in at the tail for precise cornering. A low speedy entry rocker and plenty of rocker in the tail for quick release snappiness.,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Lost,Maysym Goofy,7850,https://lostsurfboards.com.au/products/maysymgoofy,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | alternative,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. Purposely asymmetric boards have been around for decades. The advent, and popularization, is mostly credited to gifted designer, Carl Ekstrom. The general concept is we all surf with different leverage on our heels, vs our toes. Heel turns are more abrupt, without the ability to 'feather' our rail pressure with supple ankles and toes. Contrary to common misconception, Asymmetrical boards are not for 'going right or left', or 'backside or frontside' but are designed to work in symmetry with a natural or goofy footed surfer. They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line). Unlike many asyms floating around today, we reeled in the 'shock and awe' effect. These are genial asyms, attempting simply to make riding a really wide short board easier, when transitioning from heel to toe. The fins are set the same. No offset fin marks. No inverted pickle fork noses, and no over the top offset rockers or extreme curves. One of my favorite design ethos is 'Don't get loose until you have control. II'll let other vanguard shapers push the limits of balancing visual shock and actual function. We offer each size in ","Heel turns are more abrupt, without the ability to 'feather' our rail pressure with supple ankles and toes. They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line).",,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. The tail is already pre-sh",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Maysym Regular,7851,https://lostsurfboards.com.au/products/maysymregular,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. Purposely asymmetric boards have been around for decades. The advent, and popularization, is mostly credited to gifted designer, Carl Ekstrom. The general concept is we all surf with different leverage on our heels, vs our toes. Heel turns are more abrupt, without the ability tobackside or frontside'but are designed to work in symmetry with a natural or goofy footed surfer. They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line). Unlike many asyms floating around today, we reeled in the 'shock and awe' effect. These are genial asyms, attempting simply to make riding a really wide short board easier, when transitioning from heel to toe. The fins are set the same. No offset fin marks. No inverted pickle fork noses, and no over the top offset rockers or extreme curves. One of my favorite design ethos is 'Don't get loose until you have control. I'll let other vanguard shapers push the limits of balancing visual shock and actual function. We offer each size in Regular of Goofy footed build. I've painstakingly designed each board/size/regular/goofy, and worked closely with AKU Shaper, so each is pre-cut specific","They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line). No inverted pickle fork noses, and no over the top offset rockers or extreme curves.",,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. The tail is already pre-shaped into the blank, before we hand fine tune the single channel, and fine tune the rest of the shape.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Micks Tape Goofy,7852,https://lostsurfboards.com.au/products/micks-tape-goofy,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | alternative,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Score What is this Mayhem? An asymmetrical collaborative by Matt Biolos and Donald Brink dubbed the Micks Tape . We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022. A daring challenge knowing Mr.Fanning's propensity for scrutinising the most minimal of flaws. Packing controllable punch in a diminutive design required both excess and constraint. Maximum motor with minimum waste. We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Read More What does this mean for you? A compliment to your quiver. Not to replace or shadow dependable performers, but to balance the small board section with reasonable dimensions for progressive surfing. Not one size fits all: Mick stands almost 5'10"" tall and rides boards about this height in mid 27 liters. Micks #MicksTape is 5'3"" and pushed to 28.5 liters. A 6-7"" gap in length, for a world class master. Going up in overall size creates exponential opportunity for support through volume and reasonable widths to make average conditions manageable, crowded line ups tolerable and yet steer with ease on the still short rail line, for ","We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Going up in overall size creates exponential opportunity for support through volume and r",,"We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Micks Tape Regular,7853,https://lostsurfboards.com.au/products/micks-tape-regular,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | alternative,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"What is this Mayhem? An asymmetrical collaborative by Matt Biolos and Donald Brink dubbed the Micks Tape . We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022. A daring challenge knowing Mr.Fanning's propensity for scrutinising the most minimal of flaws. Packing controllable punch in a diminutive design required both excess and constraint. Maximum motor with minimum waste. We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Read More What does this mean for you? A compliment to your quiver. Not to replace or shadow dependable performers, but to balance the small board section with reasonable dimensions for progressive surfing. Not one size fits all: Mick stands almost 5'10"" tall and rides boards about this height in mid 27 liters. Micks #MicksTape is 5'3"" and pushed to 28.5 liters. A 6-7"" gap in length, for a world class master. Going up in overall size creates exponential opportunity for support through volume and reasonable widths to make average conditions manageable, crowded line ups tolerable and yet steer with ease on the still short rail line, for more m","We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Going up in overall size creates exponential opportunity for support through volume and r",,"We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Micks Tape Sym,7854,https://lostsurfboards.com.au/products/micks-tape-sym,Performance Fish,Performance Fish,performance_fish,alternative,Twin | Quad,powerful,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"The ""MicksTape-SYM "": A fully symmetrical version of Stab's 2022, #ElectricAcidSurfboardTest winning board, as chosen by Mick Fanning. For anyone with apprehension about asymmetrical boards, but still interested in the overall performance of the original #MicksTape. Much of the reason we made the original an Asym, was knowing the ""Test"" was to be in typically powerful, peak season, Maldivian reef passes. Tasked with designing a sub-5'3"" board, for these types of waves, we bet that a bit less surface area on the heel edge would help. It did…But for everyday surf, in non-reef pass power, we feel a spin on standard swallow, would be a simple solution. Similar to the typical swallow, but with a reverse inner curve, the smooth flow of the ""Gull"" tail, is reminiscent of the original #MicksTape. Designed to be effective much shorter than your standard short boards and even fish the smallest performer in your quiver. Choose a length that lines up the kind of width and volume you can be comfortable on and push yourself to fit in new parts of the wave. Just like Mick showed us how. Essentially the same board, in every way, except the last couple inches of tail outline, the #MicksTape-SYM delivers the same high performance, diminutive package as the asym version, but with an easy to understand tail, for all you traditionalists. Goofy or Regular, one board fits all stances.",,,"It did…But for everyday surf, in non-reef pass power, we feel a spin on standard swallow, would be a simple solution. Similar to the typical swallow, but with a reverse inner curve, the smooth flow of the ""Gull"" tail, is reminiscent of the original #MicksTape.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Lost,Mini Driver (Re Issue),7855,https://lostsurfboards.com.au/products/mini-driver-2,Step Up,Reef Step Up,step_up,,Thruster,moderate,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy step_up.,"The MINI-DRIVER …Strikes Back! 2011: 17-year-old Kolohe Andino is burning up the surf scene. After a stellar run through the amateur ranks, he barnstorms the domestic WQS events and sets his sights on WCT qualification. He rapidly achieves it, nailing multiple finals in international 6* and 10* events. Still a child, but pushed by big contracts and big expectations on his young shoulders, he prepares to take on the world. …But not before a dream surf trip to the still relatively uncrowded Mentawais, with a star-studded crew of surfers. I get invited to tag along… ""Hey, my dad is coming. You should too!"" Why not! We begin building a quiver. Daddy Dino is flexing: ""You need air boards, comp boards, and a couple good wave boards. A step-up and back-ups…"" All performance, comp-type boards, designed to prepare for battle. But Kolohe is a kid. A kid with not much of a childhood. A professional competitor since his pre-teen years—and he wants something fun. ""Make me a tiny little board that can rip proper waves. Fits in the tube, but goes really f***ing fast too. Short and wide, but a tail for good waves… and fast!"" The DRIVER was already our premiere comp model—Kolohe's, and other team riders', staple. Starting with a wider-than-average Round Pin DRIVER, I cut a few inches off the nose, then re-pulled in (and re-flipped) the tip. The first MINI-DRIVER. We sprayed it highlighter yello",,,"Short and wide, but a tail for good waves… and fast!"" The DRIVER was already our premiere comp model—Kolohe's, and other team riders', staple. Starting with a wider-than-average Round Pin DRIVER, I cut a few inches off the nose, then re-pulled in (and re-flipped) the tip.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b,,
Lost,Mod Quad,7856,https://lostsurfboards.com.au/products/mod-quad,High Performance Shortboard,Competition HPSB,performance_shortboard,hybrid_shortboard,Thruster,weak,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"""A four-fin specific, performance shortboard hybrid, designed for every day fun"" ""The Mod Quad feels like a a faster, looser, ""free-er"" version of a typical performance small wave Thruster."" As the name implies, The Mod Quad is a modern, quad-fin fun machine, designed for playful performance in every day conditions. Inspired by a nudging from our Southern California sales rep, former WCT competitor and all around shred stylist, Nate Yeomans. ""Make me a quad shortboard, like Beschen and Michael Ho ride, in Hawaii, but for typical California junk."" We've been building unique little hybrid quads for Shane Beschen and Pops Ho, over in Hawaii, for years now. They love 'em in typical Punchy hot dog days, on the NorthShore, but never really had many requests or demand to elaborate on them. Starting with those boards in mind, but with smaller, softer, California and East Coast surf in mind, we went to work. The Mod Quad has a low overall curve, with a fast entry and a drivey tail rocker. It features an almost exaggerated rail line rocker, that creates a deep single concave, between the feet and hyper-extends through the tail, ending in a noticeable Vee, behind the rear fin. Low rocker for speed, concave for lift, curvey rail line for turning and the Vee out the back, which acts like a rear fin, guiding and holding in through turns. A generally wide and skatey, performance outline, with","The Mod Quad has a low overall curve, with a fast entry and a drivey tail rocker. It features an almost exaggerated rail line rocker, that creates a deep single concave, between the feet and hyper-extends through the tail, ending in a noticeable Vee, behind the rear fin.",,"The Mod Quad has a low overall curve, with a fast entry and a drivey tail rocker. It features an almost exaggerated rail line rocker, that creates a deep single concave, between the feet and hyper-extends through the tail, ending in a noticeable Vee, behind the rear fin.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Lost,Party Crasher,7857,https://lostsurfboards.com.au/products/partycrashernotint,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,The official Lost product record identifies the Party Crasher as a current surfboard model. Quivrr classifies it conservatively as an all-round hybrid shortboard with thruster or five-fin options; confirm the current manufacturer specifications before drawing conclusions about wave range or rider suitability.,,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Party Platter,7858,https://lostsurfboards.com.au/products/party-platter,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Party Platter: A minuscule wave marauder. Perpetually plagued with particularly petite waves? Dreary small surf doldrums got you down? Lake-like ankle slappers all across town? No need for a log. Soft tops bog. And mids don't fit, If you really wanna rip. Have no fear. The Party Platter is here, DJ Mayhem's latest release, Designed to bring you small wave peace. Radical rhythms and direct drive groove, Spinning maximum RPMs, To get you on the move. High fidelity hot wax, Fresh off the press, Elevate and eliminate, Your small wave stress. The Party Platter, Ultra short and extra wide, For your flat day fret, Motivation to get out and glide, You can confidently bet. With notes of The Bean Bag, In the key of The Couch Potato, And tuned to The Plank, This latest ""little disc,"" Is worth a trip to your bank. Low rocker and parallel lines, Amplify speed, drive, and glide, Flat deck and full rails, For a stable, silky smooth ride. Conservative bottom curves, Concave and vee, Lend lift and rail engagement, Have you walking on water, With ease. The Party Platter: Fresh wax, hot off the press, A direct drive, shortwave amplifier, Eliminating your small wave stress.","Low rocker and parallel lines, Amplify speed, drive, and glide, Flat deck and full rails, For a stable, silky smooth ride. Conservative bottom curves, Concave and vee, Lend lift and rail engagement, Have you walking on water, With ease.",full rails,"Radical rhythms and direct drive groove, Spinning maximum RPMs, To get you on the move.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
