manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Channel Islands,dumpster-diver,7725,https://cisurfboards.com/products/dumpster-diver,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Our board designs are direct results of team feedback, so when Dane showed up at the factory in early 2010 requesting a short wide epoxy with single concave and a huge square tail to make the summer bearable, the Dumpster Diver was born. When he came back a week later and wanted one with a narrower nose and a Rookie ta",,,"Our board designs are direct results of team feedback, so when Dane showed up at the factory in early 2010 requesting a short wide epoxy with single concave and a huge square tail to make the summer bearable, the Dumpster Diver was born.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,dumpster-diver-2,7726,https://cisurfboards.com/products/dumpster-diver-2,Small Wave Shortboard,Small Wave Performance,small_wave_shortboard,,Thruster | Five Fin,weak,,Intermediate | Advanced,moderate_high,moderate_high_small_wave,small_wave_shortboard | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated step-down performance classification.,"Dane Reynolds Breaksdown the Dumpster Diver 2 from CI Surfboards on Vimeo. The idea came when riding the original Dumpster Diver while filming ""Out of the Rafters"" and tripping out how how tiny and short the Dumpster Diver felt and wanting to build a longer - modernized version. The DD2 has a wider nose and tail, mor",,,"The idea came when riding the original Dumpster Diver while filming ""Out of the Rafters"" and tripping out how how tiny and short the Dumpster Diver felt and wanting to build a longer - modernized version. The DD2 has a wider nose and tail, mor",,medium,high,proposed_for_owner_review,False,current primaryFamily=Small Wave Shortboard; \bsmall[ -]?wave shortboard\b,,
Channel Islands,fever,7728,https://cisurfboards.com/products/fever,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance shortboard classification.,"The Fever has its roots in Al Merrick's trusted and proven high-performance shortboard designs. The goal in designing this board with Mike Andrews and Patrick Gudauskas was to create a more accessible tour level performance board that anyone who jumped onto it would ""instantly feel the speed and zest for creativity."" B",,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Channel Islands,g-skate,7731,https://cisurfboards.com/products/g-skate,Performance Twin,Performance Twin,performance_twin,hybrid_shortboard,Twin,moderate,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance twin classification.,"The G Skate is built to inspire you with the signature Gudauskas brother energy – Pure stoke. This fast, skatey and responsive swallow-tailed hybrid design was born of a collaboration between Britt Merrick and the three Gudauskas brothers—Dane, Pat & Tanner. Their goal was to create something fresh feeling that tu",,,"This fast, skatey and responsive swallow-tailed hybrid design was born of a collaboration between Britt Merrick and the three Gudauskas brothers—Dane, Pat & Tanner.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Twin; \bperformance twin\b; twin fin supporting evidence,,
Channel Islands,girabbit,7732,https://cisurfboards.com/products/girabbit,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,Jordy looks to his Girabbit design when the waves have some push. Best used as all-around shortboard for above average surf. Single concave throughout means the Girabbit works best when on rail. A fairly aggressive tail curve allows for tight radius turns. Ride this board your same height to 3″ longer than you are tall,Single concave throughout means the Girabbit works best when on rail.,,A fairly aggressive tail curve allows for tight radius turns.,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,goldie,7733,https://cisurfboards.com/products/goldie,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Goldie is designed for maximizing time in the barrel in steep, heavy waves. First ridden by Barron Mamiya to victory at the 2024 Pipe Pro and then on his rode to victory at the 2025 Pipe Pro, the board has been tested and proven by the team globally to be our best heavy wave and barrel board. Thickness forward and",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,happy,7734,https://cisurfboards.com/products/happy,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Happy is a new performance shortboard model built to give surfers the freedom to easily go wherever their mind takes them. Low entry rocker and strategically placed forward volume allow the board to paddle well, get up to speed quickly, and perform extremely well in the tube. To harness all that speed, Happy's refi",Low entry rocker,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Channel Islands,happy-everyday,7735,https://cisurfboards.com/products/happy-everyday,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver | performance_shortboard,Thruster | Five Fin,moderate,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Reviewed performance daily-driver relationship.,"Created by Britt Merrick from what was initially the Two Happy performance shortboard model, our new Happy Everyday fills a need in every surfer's quiver: the everyday shortboard. Coming off the heels of CI's Pro Team loving the Two Happy, Britt wanted to draft off its performance attributes but modify it to address t",,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Channel Islands,mavs-gun,7738,https://cisurfboards.com/products/mavs-gun,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"""This is the best gun I've ever ridden,"" explains iconic big-wave surfer Peter Mel, who rode what many are saying is the best paddle wave ever at Mavericks. ""It's not only the fastest gun I've ever had, it is the most user friendly."" The Mavs Gun was designed between Peter Mel and Britt Merrick to do what any good big-",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,mikey-february-shorty,7739,https://cisurfboards.com/products/mikey-february-shorty,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"> Mikey February's Shorty marks a return to his high-performance shortboarding roots. From his early amateur days in South Africa to his time on the WSL Championship Tour, Mikey's foundation has always been precision surfing. Developed with Britt Merrick, this model carries his signature Swirl Hex and has become a g",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Channel Islands,neckbeard-2,7740,https://cisurfboards.com/products/neckbeard-2,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"When something isn't broke, there's no need to fix it. That said, Britt Merrick and Dane Reynolds still felt a few slight refinements would make an already epic board that much better. And it did: The merits to this update can be seen in Dane's new surf film ""The Electric Acid Surfboard Test."" A big fan of single conca",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,og-flyer,7741,https://cisurfboards.com/products/og-flyer,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | performance_shortboard,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Our all-time most popular design is The Flyer. In 1999 Al was searching for a solution to team riders' dilemma of needing more speed and flow in lesser waves while maintaining high performance, world tour level surfing. The answer was a board that departed from the then overly narrow designs and set the stage for the",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,rocket-wide,7743,https://cisurfboards.com/products/rocket-wide,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Rocket Wide has been one of our most versatile and popular boards and this new version brings a whole new flair to its qualities. ""Adding the squash tail to the Rocket Wide has given me a whole new perspective on the design. Ultimately what I love most about the Rocket Wide is how much speed it carries through a ri",,,squash tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,rook-15,7744,https://cisurfboards.com/products/rook-15,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"First seen on the WCT tour in 2010, the Rookie has been rediscovered by our entire CT team this year; Seabass, Kelly, Adriano, Lakey, Bianca, Sage and Kai all have won heats on the new Rookie 15. Ridden shorter and wider than the original, the Rook 15 is the ultimate contest workhorse. Single concave throughout, the R",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,sampler,7745,https://cisurfboards.com/products/sampler,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,weak,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,Take your good wave game to conditions that are not. The Sampler was developed with Dane Reynolds to be that step-down board you ride a little shorter and wider in smaller or weaker surf while not sacrificing performance. It fits in your quiver between something fishy like a High 5 or Pod Mod and your normal shortboard,,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Channel Islands,semi-pro-12,7746,https://cisurfboards.com/products/semi-pro-12,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Originally released in 2012, the Semi-Pro 12 incorporates a wider forward (nose) outline and the wide point just a little behind center. The main purpose of this design change (relative to other performance boards) was to allow for more forward volume which translates to easier paddling and wave catching while still a",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,the-new-flyer,7749,https://cisurfboards.com/products/the-new-flyer,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"In 1999, Al Merrick designed the Flyer, revolutionizing high performance surfing in small waves. For 2013 Channel Islands has modernized the Flyer into a shorter and wider package. This new plan-shape allows for the same volume in a shorter rail line. We kept the forgiving 2-stage rocker and added spiral vee starting i",This new plan-shape allows for the same volume in a shorter rail line. We kept the forgiving 2-stage rocker and added spiral vee starting i,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
