manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Firewire,Sci-Fi 2.0,7973,https://www.firewiresurfboards.com/products/sci-fi-2-0,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,powerful,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance shortboard classification.,"A re-release of the classic Sci-Fi designed by Daniel 'Tomo' Thomson in collaboration with Kelly Slater, newly updated in I-Bolic Technology from Slater Designs. Tomo says, ""the Sci-Fi has been such a popular design and stood the test of time because of its functionality. It's such an easy board to ride. It gives the user an effortless sense of control and performance that you wouldn't get in a traditional shortboard."" Capturing the essence of Daniel's Modern Planing Hull innovations over the prior decade, the Sci-Fi 2.0 can handle and hold in significantly sized waves up to double overhead, but it still grovels with ease of speed in flat faced waves under waist high. Much of the magic in the Sci-FI 2.0 comes from Daniel's innovative approach to tail design and concave configuration, as the Sci-Fi 2.0 combines his original Double Bat Tail concept and his Quad Inside Single Concave. The result is a board that controls speed uncommonly well for how wide its tail is, making the Sci-Fi 2.0 in I-Bolic Technology a quiver enhancement to anyone's board rack. *** I-Bolic 2.0 Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance. I-Bolic 2.0 Technology offers the same speed, control, strength and response as the original, but with increased strength due to a fully engineered carbon strip inlay o",*** I-Bolic 2.0 Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance.,,"Much of the magic in the Sci-FI 2.0 comes from Daniel's innovative approach to tail design and concave configuration, as the Sci-Fi 2.0 combines his original Double Bat Tail concept and his Quad Inside Single Concave. The result is a board that controls speed uncommonly well for how wide its tail is, making the Sci-Fi 2.0 in I-Bolic Technology a quiver enhan",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Firewire,Seaside,7972,https://www.firewiresurfboards.com/products/seaside,Fish,Twin Fin Fish,performance_fish,,Twin,weak,,Intermediate | Advanced,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated easy-speed modern fish classification.,"Rob Machado on the Seaside, ""just evolving the Go Fish to something new, really. The Go Fish goes fast and feels skatey and loose and I love it, and riding it for a couple years made me want to feel more high performance - more carves, tighter turns. So the Seaside is about refining… less area in the tail, narrowing the tips of the swallow, creating more curve and narrowing the nose. All elements for ripping while the Go Fish stays cruisey and fun."" The Seaside is quad only, why? ""I decided that if i was going to make a quad I would make a quad that's strictly a quad ... Design the concaves and bottom contours around that. I actually redesigned my entire concave setup that I've been using on the Moonbeam and Go Fish, and did it with the quad setup in mind so that it all works together."" Why name this shape after your home break, Seaside? ""Naming surfboards might be the hardest thing to do on the planet [laughing]. It's just the perfect little stick when I surf my home spot, Seaside."" Why is the Seaside built in Helium? ""The first one I made for Tahiti was LFT and I was riding it in 6 foot tubes. But most everyone surfs a shape like the Seaside at beach breaks and little point breaks, so we made it in Helium because it's really light, very responsive, really flexy with a softer feel and very durable. It's the best option for a shape like the Seaside in smaller, weaker waves, I t",A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood and our proprietary,,"So the Seaside is about refining… less area in the tail, narrowing the tips of the swallow, creating more curve and narrowing the nose. All elements for ripping while the Go Fish stays cruisey and fun."" The Seaside is quad only, why?",,high,medium,proposed_for_owner_review,True,\bmodern fish\b,,
Firewire,Seaside & Beyond,7978,https://www.firewiresurfboards.com/products/prestige-seaside-beyond,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,moderate,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"Rob Machado on the Seaside & Beyond, ""I've really been wanting to play around with some longer fishy kind of boards for a while now... Ever since I spent some time with Skip Frye and he showed me some of his fishes in the 7 foot range It's been on my mind. I first stretched out the Go Fish and made a 7'0"". It worked great and really got my mind spinning. Then I made a 7'0"" Seaside and it became one of my favorite boards in my quiver. I rode it in everything - super small days, bigger days and everything in between. It's become a board that I will take with me everywhere I go. It glides. It turns on a dime and most importantly, it puts a smile on my face."" *** Helium Core Technology A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood - this construction is light and lively underfoot, and excellent at generating speed in everyday waves. Volcanic Repreve Lamination Technology Forged in fire, this Basalt lamination technology is our sustainable alternative to carbon, and is our most durable with elevated response.","It turns on a dime and most importantly, it puts a smile on my face."" *** Helium Core Technology A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood - this construction is light and lively underfoot, and excellent at generating speed in everyday waves.",,It worked great and really got my mind spinning.,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Firewire,Singleton,7979,https://www.firewiresurfboards.com/products/prestige-singleton,Longboard,Longboard,longboard,,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"A collaboration between past Icons of Foam Shaping Champion Stu Kenson and 4x World Longboard Champion Taylor Jensen. With a blessing and introduction from Dan Mann, Taylor and Stu went to work on designing a modern nose rider that Taylor has been riding on the World Longboard Tour in 2024. Featuring a wide single concave nose and a tucked hard edge square tail, this board allows long boarders of all levels to 'Hang 10' and turn like a pro without compromising on the agility and ease of owning a lighter longboard. The wide point adds stability on the tip while that tucked hard edge in the tail makes accelerating off the bottom and cutting back a sinch. With bottom contours that gently flow from single concave in the nose to a slightly rolled bottom thru the middle and flat out the tail, this board is very user friendly, holding nose rides in the steepest of sections, transitioning easily from rail to rail and trims like a dream. *** Helium Core Technology A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood - this construction is light and lively underfoot, and excellent at generating speed in everyday waves.","With bottom contours that gently flow from single concave in the nose to a slightly rolled bottom thru the middle and flat out the tail, this board is very user friendly, holding nose rides in the steepest of sections, transitioning easily from rail to rail and trims like a dream. *** Helium Core Technology A stringerless EPS core with flex controlled at the",,"A collaboration between past Icons of Foam Shaping Champion Stu Kenson and 4x World Longboard Champion Taylor Jensen. Featuring a wide single concave nose and a tucked hard edge square tail, this board allows long boarders of all levels to 'Hang 10' and turn like a pro without compromising on the agility and ease of owning a lighter longboard.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b; \bnose ?rid,,
Firewire,Spaceship,7957,https://www.firewiresurfboards.com/products/spaceship,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,beach_break | point_break,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The board ridden by the 11x World Champion during his memorable Kirra sessions in March 2024, meet the Spaceship by Mike Woo and Kelly Slater. A high performance model for good waves, the Spaceship represents decades of R&D by Mike Woo (@woosurfboards). Having previously shaped the Great White Twin for Kelly inspired by the outline of a Great White Shark, Mike and Kelly set out to craft a more conventional outline designed for hold in tubes, turns on rail, and hold in round wave faces from Canggu to Coolangatta. Unveiled in March 2024 during Kelly's historic sessions at Kirra, this is Kelly's favorite shape for good waves, especially reef passes, point breaks, and perfect beach breaks. Pair with the all-new Endorfins KSR Fin Set for the best experience, Kelly prefers riding size Large in smaller waves and size Medium in bigger waves. *** Proflex Technology Our newest construction, and the pinnacle of performance. Meet Proflex Technology, our answer for the highest-performance carbon construction. A sandwich build with a 1.5lb EPS core and our 3mm proprietary deck skin, with an engineered Technorra carbon cage in between. The lamination schedule is S-glass on the deck for superior strength and performance, with carbon on the bottom and lapped over the apex of the rail for increased strength and durability, and controlled flex. I-Bolic 2.0 Core Technology I-beam core construction","Having previously shaped the Great White Twin for Kelly inspired by the outline of a Great White Shark, Mike and Kelly set out to craft a more conventional outline designed for hold in tubes, turns on rail, and hold in round wave faces from Canggu to Coolangatta. The lamination schedule is S-glass on the deck for superior strength and performance, with carbo",,"*** Proflex Technology Our newest construction, and the pinnacle of performance.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Firewire,Special T,7980,https://www.firewiresurfboards.com/products/prestige-special-t,Longboard,Longboard,longboard,,Single | Two Plus One,weak,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"Dann Mann on the Special T, ""despite his preference for high performance longboarding, Taylor is an accomplished noserider so he wanted his Firewire models to include a design more suited to traditional longboarding. I've personally always enjoyed the stylish nature of the 'old school' and in particular, riding an original Phil Edwards board that my dad has."" Dan continued, ""After a ton of input from Taylor combined with my own experience, we developed The Special T. The rails have a soft 50/50 curve, along with a scoop nose concave and extra tail flip. We also relaxed the nose entry rocker to enhance tip riding, allowing riders maximum glide and trim with ease."" *** Helium Core Technology An EPS core with variable flex I-beam stringer, and rails made from Paulownia and Balsa wood to control flex - this construction is light and lively underfoot, and excellent at generating speed in everyday waves. New for 2024, a wooden nosecap creates maximum compatibility for noseriding in all conditions.",relaxed the nose entry rocker,,"The rails have a soft 50/50 curve, along with a scoop nose concave and extra tail flip.",,low,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b; \bnose ?rid,,
Firewire,Sweet Potato,7969,https://www.firewiresurfboards.com/products/sweet-potato-2026,Groveller,Small Wave Performance,groveller,longboard,Thruster | Five Fin,powerful,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Curated high-volume weak-wave board classification.,"Dan Mann's high performance groveler. Think small wave grovel, fast and fun. No-paddle takeoffs, buttery floaters. The Sweet Potato is probably the widest, flattest, thickest small wave surfboard you will ever surf. It's high performance but it's definitely a groveler, this shape is the absolute most fun you can have in really bad waves. It's the board that should never leave your trunk. This is the updated Sweet Potato, refined with a swallowtail - the latest iteration of Mannkine's small wave shape that transformed what surfing is for many. It converts waves that would normally require a longboard (if even) into rippable potential and fun because of the generous volume packed into a small package that is loose and generates tons of drive. The trademark deep double barrel concave essentially splits the board in half when tipped over and driving through turns, making the board feel way more narrow than it actually is. The new tail outline, combined with some tweaks on the bottom contours through the fins, has increased the maneuverability for tighter pocket turns without taking away the projection and grovel speed in gutless surf. *** Helium Core Technology Our best-selling technology, with a new updated look. A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood and our proprietary deckskins - this construction is light and lively underfo","A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood and our proprietary deckskins - this construction is light and lively underfoot, and excellent at generating speed in everyday waves. Rob Machado calls the parabolic flex control provided by the wooden rails in the Machadocado ""good for drive on rail and control in c",,"This is the updated Sweet Potato, refined with a swallowtail - the latest iteration of Mannkine's small wave shape that transformed what surfing is for many. The new tail outline, combined with some tweaks on the bottom contours through the fins, has increased the maneuverability for tighter pocket turns without taking away the projection and grovel speed in",,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Firewire,Taylor Jensen Hull Rider,7962,https://www.firewiresurfboards.com/products/taylor-jensen-hull-rider,Longboard,Longboard,longboard,,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated traditional longboard classification.,"Easy to ride, easy to paddle, and super fun. The TJ Hull Rider is an all-around longboard with incredible stability and a gentle hull bottom. The shape features a teardrop concave cut into the nose for added lift while nose riding and less swing weight through turns. Its flatter entry rocker means paddling power is maximized, letting you glide into waves from way out the back. The board's rocker provides fast, effortless high line speed down the line combined with the gentle hull bottom, you feel connected and in control of everything. The shape's downturned rail and hard edge add to the speed and performance, allowing you to roll that hull over onto a hard rail with a smooth gliding feel. The TJ Hull Rider is all about the the sensation the board gives you under your feet, and this board lets you do the type of surfing that just feels good. *** Helium Core Technology An EPS core with variable flex I-beam stringer, and rails made from Paulownia and Balsa wood to control flex - this construction is light and lively underfoot, and excellent at generating speed in everyday waves. New for 2024, a wooden nosecap creates maximum compatibility for noseriding in all conditions.",flatter entry rocker,hard rail,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b; \bnose ?rid,,
Firewire,Taylor Jensen Pro,7982,https://www.firewiresurfboards.com/products/prestige-taylor-jensen-pro,Longboard,Longboard,longboard,,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance longboard classification.,"Taylor and Dan Mann developed the TJP with slightly more aggressive bottom contours and a touch more kick in the tail than the stock 900R. The TJP will go vertical while still maximizing the fun of cruising on a longer board. This is Taylor Jensen's go-to board for competition, and has taken him to 4x WSL World Longboard Championships. *** I-Bolic Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance. Volcanic Lamination Technology Forged in fire, this Basalt lamination technology is our sustainable alternative to carbon, and is our most durable with elevated response.",*** I-Bolic Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance.,,Taylor and Dan Mann developed the TJP with slightly more aggressive bottom contours and a touch more kick in the tail than the stock 900R.,,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b,,
Firewire,Taylor Jensen Pro Mid,7974,https://www.firewiresurfboards.com/products/taylor-jensen-pro-mid,Longboard,Longboard,mid_length,step_up | longboard | performance_mid_length,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"Introducing the Taylor Jensen Pro Mid, a shape designed by Dan Mann & Taylor Jensen. The TJ Pro Mid is a fast-paddling, easy-riding performance midlength designed for all skill levels, based on his TJ Pro performance longboard model. Whether your looking to step down off a longboard or step up into more volume for smaller days, the TJ Pro Mid is a versatile performance shape that has something for everyone. The TJ Pro Mid has a flat rocker profile with slight kick at the tip, allowing faster paddling power and steeper drops. The relatively flat bottom up front blends into a double concave under your feet and the rails transition from neutral round forward to a tucked hard edge through the tail. That combination leaves you with a feeling of improved stability, enhanced control and effortless performance. Drive through turns and float over flat sections without a second thought - you haven't felt on-rail drive until you've ridden a board 7 foot or over. Built with 5 fin boxes, this board has the versatility to be ridden as a Two Plus One, Quad or Single fin, giving you the plenty of options to set up your board for the conditions on the day. Pair with our all-new Firewire Velox Fin Set as a Quad for best performance. *** I-Bolic Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance. Volca","The TJ Pro Mid has a flat rocker profile with slight kick at the tip, allowing faster paddling power and steeper drops. The relatively flat bottom up front blends into a double concave under your feet and the rails transition from neutral round forward to a tucked hard edge through the tail.",,The relatively flat bottom up front blends into a double concave under your feet and the rails transition from neutral round forward to a tucked hard edge through the tail.,,medium,medium,proposed_for_owner_review,True,\bmid[ -]?length\b; \bmidlength\b,,
Firewire,Taylor Jensen Pro V,7983,https://www.firewiresurfboards.com/products/prestige-taylor-jensen-pro-v,Longboard,Longboard,longboard,,Single | Two Plus One,weak,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"The TJ Pro V is Taylor Jensen's longboard designed to excel in everyday conditions. When Taylor and Dan Mann started the design process, the guidelines were simple: make it fast, loose and free. Make a longboard that's all about making surfing fun in a wide range of conditions without compromising performance. What came out of years of testing and refining is the TJ Pro V: an all conditions fun-formance longboard that excels in average 2-6' surf. The DNA of the Pro V is rooted in the TJ Pro, with tweaks to optimize performance in average surf. It has a lower rocker profile to make paddling and skating across soft flat sections easy, and a wider nose for more stability on the tip. The squash tail and the added spiral V out the tail allows for more release and makes it easier to lean into tighter turns and feel loose under foot. Can be ridden in either as a quad or a Two Plus One, making this an incredibly versatile longboard. *** I-Bolic Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance. Volcanic Lamination Technology Forged in fire, this Basalt lamination technology is our sustainable alternative to carbon, and is our most durable with elevated response.","It has a lower rocker profile to make paddling and skating across soft flat sections easy, and a wider nose for more stability on the tip. *** I-Bolic Core Technology I-beam core construction with flex controlled at the rails using high density foam - an engineering feat developed for performance.",,squash tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b,,
Firewire,Taylor Jensen Twinzer,7975,https://www.firewiresurfboards.com/products/taylor-jensen-twinzer,Step Up,Reef Step Up,step_up,,Thruster,powerful,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy step_up.,"Meet the Taylor Jensen Twinzer, a collaboration between Stu Kenson & Taylor Jensen. An iteration on the iconic design from the San Diegan shaper: this is the Thruster, enhanced. Better transitions and more turns in this iconic design. Stu Kenson on the Twinzer: ""I started making Twinzers right after seeing Martin Potter ride one in 1989 at Lower Trestles. Back then, Twins were known to offer more speed and more maneuverability than single fins. These Twins were the foundation for what became Simon Anderson's Thruster. When I watched Martin Potter on a Twinzer that day at Lower Trestles, it was clear to me that a Twinzer setup had potential to become a solid innovation to a Thruster set. About 10 to 12 years ago, I made some design changes to the designs I originally refined in the early 90s, such as updated fin placements, and minor changes through the overall shape of the board. This R&D turned into a game changer. From fishes to eggs, up into midlengths and performance longboards, and now making them into step up big wave boards. One of the other key things about the Twinzer is how well it works in a variety of surf conditions from small junk surf to well overhead powerful surf. And...they work just as well on your backhand as they do on your forehand. Recommended with our all-new Firewire Kenson Twinzer Fin Set for best performance. *** Helium Core Technology Our best-sellin",A stringerless EPS core with flex controlled at the rails made from Paulownia and Balsa wood and our proprietary deckskins - this construction is light and livel,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b; \bpowerful surf\b,,
Firewire,The Gem,7981,https://www.firewiresurfboards.com/products/prestige-the-gem,Longboard,Longboard,longboard,,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"The Gem is a collaboration between Dan Mann and 3x World Longboard Champion, Taylor Jensen. Earlier this year Taylor asked Dan to consider a 'one board in the trunk' option for longboarders who want both trim and turns - he was essentially asking Dan for a design that would land somewhere between his TJ Pro and his TJ Everyday. Dan's response was an intriguing intersection of shortboard style concaves with a longboard style outline and the same fin placements that Taylor likes in all his boards. He and Taylor decided to call this model The Gem because of how valuable it is - a one board quiver for 9 foot plus boardriders that can trim on the nose as easily as it can carve on rail. The diamond tail isn't a coincidence. It's a Gem. *** Helium Core Technology An EPS core with variable flex I-beam stringer, and rails made from Paulownia and Balsa wood to control flex - this construction is light and lively underfoot, and excellent at generating speed in everyday waves. New for 2024, a wooden nosecap creates maximum compatibility for noseriding in all conditions.","He and Taylor decided to call this model The Gem because of how valuable it is - a one board quiver for 9 foot plus boardriders that can trim on the nose as easily as it can carve on rail. *** Helium Core Technology An EPS core with variable flex I-beam stringer, and rails made from Paulownia and Balsa wood to control flex - this construction is light and li",,diamond tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b; \bnose ?rid,,
Firewire,Xtra Cado,7955,https://www.firewiresurfboards.com/products/xtra-cado,Longboard,Longboard,mid_length,longboard,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"Introducing the Xtra Cado by Rob Machado, a midlength evolution of his best-selling Machadocado. Who doesn't like a little 'xtra 'cado on anything? ""I have this real attraction to boards in this midlength realm. It's not a longboard and it's not a shortboard. It's somewhere in between. It's for the days when you don't feel like trying as hard as other days, or when the waves just don't give you the green light to try and rip. Maybe you just want to glide into a few waves and draw out a couple longer turns, and maybe that's all it is, for simplifying the day,"" says Rob Machado. Rob continues on the Xtra Cado, ""it's a board with plenty of foam to get up and gliding with a deep single concave that quickly turns into a double concave with some panels down the rails to make the transitions easier. The shape's outline is pleasing to the eye, with a semi-rounded nose and a smooth squash tail, following in the footsteps of the Machadocado. Rob started with his best-selling Machadocado, and stretched out the outline to its midlength form, which made it much straighter creating a really glidey and floaty shape that's easy to ride. He pulled down the rail from the domed deck giving the shape plenty of performance, and double concave with see running down the middle, making the board really user-friendly and easy to ride. The wide squash is super thinly foiled, just like Rob's Machadocado.","Rob continues on the Xtra Cado, ""it's a board with plenty of foam to get up and gliding with a deep single concave that quickly turns into a double concave with some panels down the rails to make the transitions easier. He pulled down the rail from the domed deck giving the shape plenty of performance, and double concave with see running down the middle, mak",,squash tail,,medium,medium,proposed_for_owner_review,True,\bmid[ -]?length\b; \bmidlength\b,,
Haydenshapes,Cannon,7985,https://www.haydenshapes.com/products/cannon-pe-single-fin,Semi Gun,Travel Step Up,step_up,,Thruster,weak,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated big-wave board classification.,"Model Overview The Cannon model is Haydenshapes signature single fin design, rising to prominence through its stellar performance at Teahupoo in Craig Andersons film 'Slow Dance,' released in 2013. SKILL LEVEL - 3-10 With a touch more nose lift than a traditional 70's single fin, the Cannon adapts to more of a modern surfing style which allows it to ride with a more ease. CONDITIONS - EVERYDAY CONDITIONS Surf it as a small wave model or stretch it out for when the conditions present themselves. SUITABLE WAVE FACES - FLAT TO HEAD HIGH Anything from beach breaks, reef to point breaks. FIN SETUP Single Fin",,,,,medium,high,proposed_for_owner_review,True,\bstep[ -]?up\b; \bsemi[ -]?gun\b,,
